interaction_id,date_id,account_id,channel_id,interaction_type,interaction_rating
21526,221,4238,2,ATM Transaction,3
21527,359,21976,1,Support Call,4
21528,156,8390,1,ATM Transaction,2
21529,22,2081,4,Online Query,2
21530,123,5688,5,Online Query,1
21531,27,9074,1,Support Call,5
21532,281,1467,4,Online Query,2
21533,331,25985,3,Online Query,2
21534,328,20585,5,Support Call,2
21535,310,3687,4,Support Call,2
21536,110,12363,2,Support Call,3
21537,330,9087,4,Branch Visit,1
21538,345,15028,4,Branch Visit,2
21539,46,4902,2,Branch Visit,1
21540,284,11044,3,Online Query,4
21541,23,12899,2,ATM Transaction,5
21542,144,24635,4,ATM Transaction,3
21543,60,18443,5,ATM Transaction,4
21544,149,14023,2,Online Query,1
21545,311,13189,1,Support Call,3
21546,336,758,2,Online Query,2
21547,348,26694,2,Branch Visit,5
21548,335,5697,2,Support Call,5
21549,72,20839,2,ATM Transaction,4
21550,34,19578,3,Support Call,4
21551,338,24373,1,Support Call,1
21552,262,27276,5,Support Call,1
21553,67,1947,2,ATM Transaction,1
21554,243,27550,5,Branch Visit,4
21555,116,16885,1,Online Query,5
21556,28,18269,5,ATM Transaction,1
21557,294,7484,4,Support Call,4
21558,102,6708,2,Online Query,1
21559,15,24470,5,ATM Transaction,1
21560,235,12393,2,Online Query,4
21561,311,6992,2,Support Call,1
21562,156,3592,2,ATM Transaction,4
21563,57,11900,1,ATM Transaction,3
21564,195,3213,4,ATM Transaction,3
21565,208,22765,1,ATM Transaction,1
21566,264,16791,2,ATM Transaction,2
21567,2,9049,1,Branch Visit,1
21568,100,29910,2,Online Query,5
21569,224,10356,3,Branch Visit,5
21570,41,12947,2,Branch Visit,1
21571,239,26468,2,Support Call,4
21572,3,21515,5,ATM Transaction,2
21573,23,16475,5,Online Query,2
21574,287,2661,5,Branch Visit,2
21575,9,16397,5,Online Query,1
21576,74,8330,4,Online Query,5
21577,23,21538,4,Support Call,5
21578,2,24871,1,ATM Transaction,3
21579,31,8114,2,ATM Transaction,5
21580,306,4419,5,Support Call,1
21581,196,21186,4,Branch Visit,5
21582,215,965,2,Online Query,4
21583,263,7154,5,Support Call,1
21584,336,1290,2,Branch Visit,5
21585,141,13605,2,Support Call,4
21586,213,1238,2,Branch Visit,5
21587,274,22683,2,Online Query,2
21588,119,839,4,Support Call,4
21589,30,13557,5,Branch Visit,4
21590,166,3341,1,ATM Transaction,1
21591,91,4031,4,Online Query,3
21592,40,20571,4,ATM Transaction,4
21593,26,26415,4,Branch Visit,5
21594,16,11058,3,ATM Transaction,2
21595,260,21126,4,Branch Visit,1
21596,101,16240,1,Branch Visit,4
21597,218,26695,2,Support Call,5
21598,20,2902,3,Support Call,4
21599,142,26167,2,ATM Transaction,1
21600,242,990,4,Branch Visit,5
21601,237,7796,2,Branch Visit,1
21602,29,29370,5,Support Call,2
21603,333,13885,5,ATM Transaction,2
21604,313,27275,1,Branch Visit,4
21605,251,26103,2,Support Call,4
21606,188,6011,3,Online Query,5
21607,352,26077,3,ATM Transaction,5
21608,256,6709,4,Online Query,3
21609,208,899,4,ATM Transaction,2
21610,56,21815,3,Branch Visit,3
21611,92,16486,1,Online Query,3
21612,272,10300,1,Online Query,4
21613,86,3428,3,Support Call,2
21614,82,13237,2,ATM Transaction,4
21615,106,19326,4,Support Call,5
21616,80,14472,2,Support Call,4
21617,107,25984,2,Online Query,4
21618,117,2994,5,Branch Visit,5
21619,138,11008,1,Branch Visit,4
21620,105,25429,5,Support Call,1
21621,113,7436,5,ATM Transaction,1
21622,304,16163,1,Online Query,5
21623,353,21889,3,Online Query,4
21624,213,25140,2,Support Call,4
21625,194,15663,2,Support Call,2
21626,321,607,1,Branch Visit,2
21627,288,22488,1,Support Call,5
21628,123,23041,5,ATM Transaction,2
21629,175,19013,1,Branch Visit,5
21630,57,19304,1,Online Query,1
21631,111,25264,4,Branch Visit,5
21632,147,3857,2,Online Query,1
21633,22,19602,5,Online Query,2
21634,128,20889,5,Branch Visit,1
21635,227,17426,3,Branch Visit,1
21636,313,9017,1,ATM Transaction,4
21637,302,3577,5,ATM Transaction,1
21638,319,14742,5,Online Query,3
21639,256,2207,5,Support Call,1
21640,133,13583,1,Online Query,3
21641,193,6348,4,Online Query,4
21642,240,28842,5,Support Call,3
21643,363,1707,2,Online Query,1
21644,204,19858,3,Support Call,4
21645,315,23290,2,Branch Visit,4
21646,357,6281,5,Support Call,2
21647,41,11576,1,ATM Transaction,5
21648,143,1724,4,Support Call,2
21649,102,22106,5,Branch Visit,3
21650,294,17394,2,Support Call,1
21651,243,12344,1,Branch Visit,4
21652,219,9895,5,Online Query,2
21653,231,25497,2,ATM Transaction,1
21654,281,7648,5,Online Query,3
21655,292,6926,4,Branch Visit,2
21656,4,7978,5,Support Call,2
21657,148,24176,1,Support Call,4
21658,207,4202,3,Branch Visit,4
21659,149,28229,4,ATM Transaction,4
21660,322,3107,5,Online Query,4
21661,292,22571,5,Support Call,4
21662,264,1431,1,Support Call,2
21663,95,22621,1,Support Call,3
21664,298,12471,3,ATM Transaction,3
21665,274,3009,3,Support Call,3
21666,276,7687,1,Branch Visit,2
21667,132,28341,5,ATM Transaction,1
21668,138,12638,3,ATM Transaction,3
21669,58,18746,1,ATM Transaction,2
21670,50,19170,1,ATM Transaction,5
21671,63,24704,5,Online Query,5
21672,270,11446,1,Support Call,3
21673,279,11305,5,Support Call,1
21674,225,21885,5,Branch Visit,3
21675,7,9644,1,ATM Transaction,1
21676,56,7464,1,Branch Visit,1
21677,199,11654,3,Online Query,1
21678,117,10651,3,Online Query,2
21679,210,27046,5,ATM Transaction,1
21680,343,1088,2,Support Call,1
21681,253,4031,5,Support Call,3
21682,328,1386,1,Online Query,1
21683,332,634,3,Support Call,4
21684,210,17667,1,ATM Transaction,1
21685,24,13148,3,Online Query,1
21686,110,18543,3,ATM Transaction,5
21687,349,24404,3,Support Call,5
21688,162,14079,1,Support Call,3
21689,291,8382,2,ATM Transaction,1
21690,136,14045,3,Support Call,2
21691,212,22255,5,ATM Transaction,1
21692,37,109,1,Support Call,5
21693,38,12037,4,Online Query,2
21694,359,3336,3,Branch Visit,3
21695,346,14728,5,Support Call,2
21696,330,943,3,Support Call,5
21697,331,22968,2,ATM Transaction,2
21698,179,26133,5,ATM Transaction,1
21699,174,8188,4,ATM Transaction,1
21700,32,13882,2,Branch Visit,2
21701,363,12799,4,Branch Visit,3
21702,112,26406,4,Branch Visit,2
21703,24,11691,4,Branch Visit,3
21704,116,9616,5,Online Query,5
21705,358,3997,4,Support Call,4
21706,281,15690,3,ATM Transaction,5
21707,270,10510,3,ATM Transaction,4
21708,296,10502,5,ATM Transaction,1
21709,100,6871,2,Online Query,4
21710,318,6608,2,Support Call,1
21711,90,2057,1,Online Query,5
21712,248,5400,3,ATM Transaction,4
21713,212,5332,1,Branch Visit,5
21714,304,13171,3,Support Call,4
21715,194,25917,5,Branch Visit,3
21716,242,587,4,ATM Transaction,4
21717,13,22334,1,Branch Visit,3
21718,214,8300,4,Support Call,1
21719,352,23962,4,Branch Visit,2
21720,144,6219,1,ATM Transaction,3
21721,301,69,2,Online Query,1
21722,100,25386,3,Support Call,1
21723,312,19076,4,Support Call,4
21724,328,11028,1,Online Query,3
21725,4,6924,2,Branch Visit,3
21726,226,13504,1,ATM Transaction,5
21727,64,9403,3,Branch Visit,5
21728,49,15700,2,Branch Visit,4
21729,191,25279,1,ATM Transaction,5
21730,9,27399,1,Support Call,3
21731,292,18398,5,Support Call,2
21732,293,25652,4,Online Query,4
21733,307,17889,1,ATM Transaction,4
21734,230,19572,3,Online Query,1
21735,64,23188,2,Online Query,1
21736,360,6716,4,ATM Transaction,4
21737,264,27344,5,Online Query,3
21738,344,3353,3,ATM Transaction,2
21739,136,20358,1,Support Call,2
21740,123,10767,5,Online Query,2
21741,337,16608,3,ATM Transaction,3
21742,221,17253,1,ATM Transaction,4
21743,190,9075,5,Support Call,1
21744,303,16367,5,Branch Visit,2
21745,55,6545,2,ATM Transaction,2
21746,46,8956,3,ATM Transaction,1
21747,288,4270,4,ATM Transaction,2
21748,239,23842,5,Branch Visit,1
21749,327,4508,3,Branch Visit,5
21750,158,20188,1,Online Query,1
21751,60,13467,1,Online Query,4
21752,72,20519,5,Branch Visit,5
21753,274,23225,4,Support Call,4
21754,39,26798,5,Support Call,3
21755,13,232,3,ATM Transaction,2
21756,88,8702,2,ATM Transaction,4
21757,86,21393,2,ATM Transaction,4
21758,332,22633,3,Support Call,4
21759,244,25257,2,Online Query,4
21760,77,4051,1,Branch Visit,3
21761,118,25264,3,Support Call,5
21762,219,25122,3,Branch Visit,5
21763,113,26351,5,Branch Visit,2
21764,81,20755,4,Online Query,1
21765,1,27422,4,ATM Transaction,3
21766,178,25925,2,Online Query,4
21767,352,4043,5,ATM Transaction,4
21768,54,10383,1,Support Call,3
21769,259,6049,2,Support Call,4
21770,194,18062,5,ATM Transaction,1
21771,131,10342,5,Online Query,1
21772,13,28266,4,Branch Visit,4
21773,177,28508,4,Branch Visit,1
21774,284,2962,1,Online Query,1
21775,141,8449,5,Online Query,2
21776,221,3203,5,ATM Transaction,3
21777,146,18632,5,Branch Visit,2
21778,187,29000,3,ATM Transaction,3
21779,4,12452,4,ATM Transaction,4
21780,178,24546,5,Support Call,5
21781,141,11417,3,Branch Visit,1
21782,332,14402,1,Support Call,5
21783,79,18095,3,ATM Transaction,5
21784,177,9050,3,ATM Transaction,3
21785,285,23414,2,Support Call,1
21786,81,20899,2,Support Call,3
21787,180,1584,5,Online Query,5
21788,211,14619,3,Support Call,5
21789,25,2523,1,ATM Transaction,3
21790,340,10643,5,Branch Visit,2
21791,348,21876,1,Branch Visit,5
21792,60,16556,1,Branch Visit,2
21793,107,23884,1,Online Query,5
21794,312,22307,5,ATM Transaction,2
21795,70,8255,4,Branch Visit,5
21796,296,2921,5,Support Call,2
21797,174,3510,1,ATM Transaction,5
21798,349,4598,1,Branch Visit,2
21799,23,11088,3,ATM Transaction,4
21800,180,19686,1,ATM Transaction,3
21801,288,21134,3,Branch Visit,5
21802,317,16504,1,Online Query,3
21803,281,17530,4,ATM Transaction,4
21804,52,1227,5,ATM Transaction,4
21805,350,17466,2,Support Call,4
21806,304,12231,3,ATM Transaction,5
21807,328,10623,3,Online Query,5
21808,245,4785,3,Branch Visit,5
21809,293,4684,5,Branch Visit,4
21810,347,1963,2,ATM Transaction,5
21811,43,28981,1,ATM Transaction,2
21812,280,4903,2,ATM Transaction,3
21813,118,1283,2,ATM Transaction,4
21814,190,26380,1,Branch Visit,1
21815,89,18592,4,ATM Transaction,5
21816,171,2821,5,Branch Visit,5
21817,230,12410,5,Branch Visit,2
21818,252,18478,4,Online Query,1
21819,130,4946,3,Support Call,5
21820,54,16759,3,Support Call,4
21821,161,4642,3,Support Call,2
21822,350,11435,2,Online Query,2
21823,277,12786,5,Online Query,1
21824,36,12124,3,Online Query,3
21825,286,13575,2,Support Call,2
21826,228,15035,4,ATM Transaction,1
21827,345,25716,1,Branch Visit,4
21828,51,22816,4,Branch Visit,5
21829,127,19669,4,Support Call,2
21830,202,6744,1,ATM Transaction,1
21831,170,8101,4,Online Query,1
21832,277,197,1,ATM Transaction,2
21833,152,27927,3,ATM Transaction,2
21834,49,28857,4,Online Query,3
21835,116,21596,4,Support Call,2
21836,216,15428,4,Branch Visit,1
21837,163,12953,5,Support Call,5
21838,90,18758,2,Online Query,4
21839,299,5171,5,ATM Transaction,5
21840,217,28493,2,Branch Visit,1
21841,180,6826,5,Online Query,1
21842,275,25927,1,Online Query,4
21843,44,17864,2,Online Query,2
21844,27,13394,4,Branch Visit,3
21845,33,7840,1,Online Query,1
21846,272,12914,1,Support Call,4
21847,104,1815,5,Branch Visit,4
21848,64,19428,3,ATM Transaction,1
21849,289,9262,1,Branch Visit,4
21850,146,9957,4,Online Query,4
21851,174,14737,2,Branch Visit,4
21852,260,22328,2,Branch Visit,2
21853,351,23536,4,ATM Transaction,4
21854,121,28807,3,Branch Visit,1
21855,90,23144,1,Support Call,5
21856,193,26226,1,Support Call,1
21857,361,9559,1,Support Call,5
21858,327,11392,1,ATM Transaction,2
21859,286,5534,3,ATM Transaction,4
21860,229,3995,1,Support Call,1
21861,83,1067,1,Support Call,1
21862,360,270,2,Support Call,2
21863,181,12609,5,Support Call,3
21864,53,4998,4,Support Call,3
21865,99,10242,1,Branch Visit,1
21866,213,12889,2,Support Call,1
21867,62,22274,2,Online Query,2
21868,282,24790,1,Online Query,1
21869,158,7709,2,Branch Visit,3
21870,171,22632,1,Branch Visit,2
21871,149,18576,2,ATM Transaction,5
21872,242,20573,5,ATM Transaction,5
21873,363,16877,1,Branch Visit,4
21874,233,15256,4,Branch Visit,3
21875,340,11944,5,Branch Visit,3
21876,53,12437,2,ATM Transaction,1
21877,197,11011,1,Support Call,4
21878,147,6758,1,Online Query,2
21879,315,27589,4,Support Call,3
21880,236,25651,3,Support Call,5
21881,166,1495,2,Online Query,4
21882,253,21606,5,ATM Transaction,4
21883,265,16155,3,Online Query,1
21884,266,25170,1,Support Call,4
21885,198,24069,4,Branch Visit,1
21886,298,29118,4,Branch Visit,2
21887,278,22774,1,Online Query,3
21888,295,20537,4,Online Query,4
21889,4,26764,4,ATM Transaction,5
21890,287,22396,4,ATM Transaction,2
21891,357,24161,1,Online Query,4
21892,136,26305,2,Branch Visit,3
21893,41,24821,1,Support Call,1
21894,17,25505,3,Branch Visit,2
21895,80,22698,2,Branch Visit,4
21896,243,28378,1,Online Query,5
21897,119,15646,1,Support Call,5
21898,232,26484,1,ATM Transaction,3
21899,193,6037,2,ATM Transaction,4
21900,238,24966,3,ATM Transaction,3
21901,196,18442,2,Branch Visit,3
21902,233,1319,1,ATM Transaction,4
21903,251,18590,2,ATM Transaction,3
21904,361,1892,5,ATM Transaction,1
21905,78,9356,3,Online Query,4
21906,219,11835,1,Support Call,2
21907,138,17066,1,Support Call,4
21908,175,15799,4,ATM Transaction,1
21909,309,4942,2,ATM Transaction,1
21910,325,27374,3,ATM Transaction,1
21911,34,16814,3,Support Call,2
21912,161,26916,4,Branch Visit,4
21913,202,6450,5,Support Call,3
21914,76,25016,2,Support Call,1
21915,118,10255,3,Online Query,4
21916,352,28109,3,ATM Transaction,2
21917,67,6534,1,Online Query,1
21918,165,1299,4,ATM Transaction,4
21919,11,18185,4,Online Query,5
21920,155,13538,3,Support Call,3
21921,137,28029,5,Support Call,4
21922,26,3983,5,Online Query,5
21923,137,15778,2,Online Query,3
21924,224,1472,4,Support Call,4
21925,35,20942,1,ATM Transaction,1
21926,239,8631,3,Online Query,5
21927,164,28151,4,ATM Transaction,1
21928,144,21084,3,Branch Visit,3
21929,272,15410,4,Support Call,4
21930,97,19510,3,Branch Visit,5
21931,241,20062,2,Support Call,4
21932,18,29111,3,Online Query,1
21933,88,3680,5,ATM Transaction,1
21934,97,20350,4,ATM Transaction,2
21935,209,26932,5,Online Query,4
21936,123,1318,1,Online Query,5
21937,310,29091,1,Online Query,5
21938,111,943,1,Branch Visit,1
21939,32,6825,5,Online Query,1
21940,285,27550,2,ATM Transaction,4
21941,258,11185,2,ATM Transaction,4
21942,14,25956,1,ATM Transaction,2
21943,112,3125,2,Branch Visit,1
21944,2,29782,3,ATM Transaction,3
21945,241,27681,4,Online Query,3
21946,4,1661,4,ATM Transaction,5
21947,311,7846,2,ATM Transaction,5
21948,74,16367,2,Online Query,2
21949,110,7374,1,ATM Transaction,2
21950,16,26287,3,ATM Transaction,5
21951,78,6060,2,ATM Transaction,2
21952,89,17019,1,Support Call,4
21953,327,10137,2,Branch Visit,3
21954,284,4773,3,ATM Transaction,3
21955,55,3677,5,Branch Visit,2
21956,47,13477,1,Support Call,5
21957,26,4632,2,Branch Visit,5
21958,324,17893,5,Support Call,2
21959,258,10115,5,Support Call,4
21960,325,15842,1,Support Call,5
21961,285,28603,4,Online Query,5
21962,90,5920,3,Online Query,5
21963,88,9051,1,Branch Visit,2
21964,347,6231,4,Online Query,5
21965,285,11031,1,Branch Visit,2
21966,113,17189,3,Branch Visit,1
21967,285,10019,1,Support Call,2
21968,46,13337,1,Online Query,1
21969,204,9318,2,Branch Visit,1
21970,28,25654,4,Support Call,5
21971,27,3910,5,Branch Visit,1
21972,328,5770,2,Branch Visit,5
21973,258,19161,4,ATM Transaction,1
21974,198,10648,1,Branch Visit,3
21975,100,6356,3,ATM Transaction,3
21976,76,5888,5,ATM Transaction,5
21977,143,24683,1,Branch Visit,4
21978,147,24607,2,Support Call,5
21979,118,13998,1,ATM Transaction,3
21980,168,4535,5,Support Call,2
21981,298,12801,2,Online Query,3
21982,273,29329,5,Branch Visit,3
21983,251,15261,4,Branch Visit,3
21984,109,872,1,Branch Visit,1
21985,58,20278,3,Online Query,4
21986,68,6575,5,Online Query,3
21987,328,9548,2,ATM Transaction,4
21988,40,17389,1,ATM Transaction,3
21989,205,14726,2,ATM Transaction,4
21990,63,4563,3,Online Query,2
21991,288,9006,4,Online Query,3
21992,357,319,4,ATM Transaction,5
21993,8,15731,2,Online Query,5
21994,122,1101,2,Branch Visit,4
21995,318,124,2,ATM Transaction,1
21996,18,14051,2,Support Call,3
21997,104,27309,1,Branch Visit,2
21998,73,29899,4,ATM Transaction,3
21999,133,11331,4,Online Query,2
22000,97,21557,4,Branch Visit,4
22001,318,20960,4,Branch Visit,5
22002,88,692,5,Online Query,4
22003,317,27107,4,ATM Transaction,5
22004,282,20062,1,Branch Visit,3
22005,143,23649,4,ATM Transaction,3
22006,191,5503,1,Online Query,2
22007,188,13975,4,ATM Transaction,4
22008,193,10945,2,Support Call,4
22009,283,13852,5,Branch Visit,4
22010,14,1458,3,ATM Transaction,5
22011,139,25036,2,ATM Transaction,3
22012,156,8557,5,Online Query,3
22013,46,476,4,Online Query,5
22014,21,25430,3,ATM Transaction,4
22015,150,10357,3,ATM Transaction,4
22016,348,5102,4,Online Query,1
22017,200,4160,1,Branch Visit,3
22018,260,26563,1,Support Call,4
22019,48,17672,2,Online Query,4
22020,186,13603,3,Support Call,3
22021,276,17031,2,Branch Visit,3
22022,259,5838,1,Support Call,5
22023,38,4269,2,Support Call,4
22024,56,29356,3,Branch Visit,1
22025,107,7144,5,Support Call,3
22026,189,11153,4,ATM Transaction,4
22027,256,29909,1,ATM Transaction,4
22028,348,3107,1,Support Call,5
22029,310,27705,3,Support Call,4
22030,286,19453,2,ATM Transaction,4
22031,315,27942,1,Branch Visit,5
22032,36,19397,4,Support Call,2
22033,222,18437,1,ATM Transaction,5
22034,19,1614,3,ATM Transaction,3
22035,266,32,2,Support Call,1
22036,2,19559,2,Branch Visit,3
22037,113,27701,1,ATM Transaction,3
22038,328,434,1,Support Call,2
22039,184,15114,2,ATM Transaction,3
22040,19,14585,3,Branch Visit,2
22041,99,25881,4,ATM Transaction,1
22042,94,15542,4,ATM Transaction,4
22043,302,2709,2,ATM Transaction,4
22044,357,29930,3,Online Query,2
22045,250,14890,1,Online Query,1
22046,317,27051,4,Online Query,1
22047,353,28421,5,Support Call,4
22048,233,17936,2,ATM Transaction,5
22049,329,5414,1,Branch Visit,3
22050,49,27618,4,Support Call,1
22051,126,21449,1,Online Query,3
22052,75,8011,4,Online Query,3
22053,197,28695,3,ATM Transaction,3
22054,263,17213,3,Support Call,3
22055,224,7283,1,Branch Visit,1
22056,186,1192,1,Online Query,4
22057,210,8650,4,Support Call,4
22058,238,20753,5,Branch Visit,3
22059,168,12345,2,Online Query,3
22060,280,23534,5,Branch Visit,5
22061,309,5097,2,Support Call,1
22062,167,29850,4,Online Query,2
22063,209,3157,3,ATM Transaction,4
22064,3,2225,1,Online Query,1
22065,95,12562,3,Branch Visit,5
22066,275,24821,1,Online Query,2
22067,260,20092,4,Support Call,2
22068,288,11450,1,Online Query,5
22069,199,8358,1,Online Query,1
22070,247,7411,3,Branch Visit,2
22071,18,18944,1,Support Call,2
22072,84,6714,2,Branch Visit,2
22073,210,28913,3,Online Query,4
22074,279,109,2,Support Call,2
22075,153,24251,4,Online Query,1
22076,20,18197,2,ATM Transaction,5
22077,211,6133,2,Branch Visit,4
22078,58,18132,1,Support Call,5
22079,283,29304,4,ATM Transaction,5
22080,343,12637,3,Branch Visit,5
22081,279,29266,1,Support Call,4
22082,87,22018,3,Branch Visit,3
22083,268,13586,3,Support Call,2
22084,40,15799,5,Support Call,4
22085,93,21763,5,Support Call,4
22086,135,21215,5,ATM Transaction,4
22087,13,10304,3,Branch Visit,4
22088,30,8612,3,ATM Transaction,4
22089,40,11888,3,Support Call,3
22090,36,15555,2,Online Query,2
22091,253,1436,4,Branch Visit,3
22092,125,19104,4,Support Call,2
22093,324,2084,3,ATM Transaction,2
22094,236,2709,5,Branch Visit,5
22095,71,24524,2,ATM Transaction,4
22096,96,14064,4,ATM Transaction,5
22097,83,22017,5,ATM Transaction,4
22098,127,27491,5,ATM Transaction,5
22099,133,9847,1,ATM Transaction,4
22100,129,17404,4,Online Query,2
22101,316,22255,4,ATM Transaction,1
22102,62,17246,1,ATM Transaction,4
22103,170,1975,3,ATM Transaction,1
22104,274,15088,2,Branch Visit,5
22105,125,15857,5,Online Query,5
22106,180,15491,1,Online Query,1
22107,198,26906,3,Online Query,5
22108,252,18101,3,Online Query,2
22109,348,16904,5,Support Call,3
22110,178,20567,3,Support Call,2
22111,12,3815,2,Online Query,4
22112,20,7341,3,Support Call,3
22113,201,28490,1,Branch Visit,1
22114,69,29563,5,Branch Visit,5
22115,232,22826,2,ATM Transaction,5
22116,55,28401,4,Online Query,2
22117,298,11079,5,ATM Transaction,2
