investment_id,date_id,investment_type_id,account_id,amount_invested,investment_return
24961,109,15,24319,2576.19,260.23
24962,233,6,19681,8275.89,562.99
24963,313,4,6113,6862.1,
24964,352,8,10515,6266.33,48.6
24965,272,2,13944,5184.71,
24966,255,6,25828,3050.69,
24967,130,2,24218,5735.02,601.19
24968,111,7,13349,8194.06,675.5
24969,184,6,7645,6107.08,
24970,180,12,225,3617.37,955.62
24971,25,2,13902,3232.3,
24972,293,3,13405,3866.26,330.84
24973,12,8,11593,1347.71,427.29
24974,102,13,11973,7016.5,635.15
24975,94,2,18595,3507.29,
24976,115,1,27469,9198.47,14.15
24977,282,4,11386,7948.34,751.17
24978,61,15,13829,9244.47,525.32
24979,27,8,2579,900.04,79.24
24980,36,2,18858,9158.37,
24981,117,13,10090,3441.79,783.15
24982,140,5,27001,4234.26,
24983,167,12,25363,1816.04,18.33
24984,146,4,508,4232.31,
24985,294,1,18035,967.02,
24986,14,13,3111,9487.63,
24987,170,5,19183,1062.0,962.79
24988,334,11,8432,9735.23,806.47
24989,84,11,6698,9973.93,466.35
24990,51,11,1894,9888.11,
24991,150,3,14121,2896.35,393.41
24992,39,4,15530,5405.3,
24993,356,12,5057,4799.97,
24994,30,8,18440,5632.88,
24995,355,13,10315,8555.59,
24996,230,8,24757,1672.67,971.88
24997,235,12,21808,3835.71,354.1
24998,115,4,28081,6988.47,311.07
24999,249,8,28394,3873.47,972.46
25000,346,15,18445,8078.52,158.3
25001,290,11,24625,4693.84,90.77
25002,288,13,5257,5768.33,635.08
25003,1,3,15901,7414.18,
25004,95,8,26659,2964.56,
25005,272,1,6464,1850.39,653.73
25006,140,15,25498,8328.67,
25007,122,15,15714,2789.38,590.06
25008,285,1,2255,4632.61,
25009,242,14,24744,1657.22,
25010,162,11,24052,9639.95,540.61
25011,350,3,8333,4366.32,
25012,231,9,7879,7829.46,355.37
25013,63,7,14151,9042.84,
25014,184,10,140,6744.74,
25015,333,15,21015,8164.4,
25016,364,2,12475,4755.63,
25017,174,15,28213,3771.65,
25018,126,4,10069,9333.47,
25019,288,9,15424,910.4,777.36
25020,168,11,4624,2993.84,
25021,281,6,1781,2125.55,502.28
25022,215,13,23456,9393.4,459.9
25023,275,15,23892,5256.64,
25024,291,3,22827,3423.02,
25025,214,8,10128,2740.68,196.82
25026,154,12,28316,2421.52,618.98
25027,172,13,14196,8172.33,159.63
25028,250,2,982,5384.48,
25029,312,8,13337,8520.26,227.59
25030,211,7,1734,8219.54,34.25
25031,234,6,19642,7472.26,
25032,324,2,12643,7721.45,
25033,72,2,3533,850.8,
25034,60,6,11180,7231.75,272.25
25035,97,6,4357,5911.12,450.96
25036,247,6,1503,7592.11,555.88
25037,268,5,14489,3737.45,337.85
25038,262,15,13436,2750.68,52.4
25039,266,15,14065,5409.43,
25040,59,15,9534,9195.82,553.99
25041,3,11,4049,2804.92,
25042,282,6,27560,5567.41,37.76
25043,31,6,539,9667.3,
25044,110,14,4688,1127.68,
25045,169,15,27723,6459.12,131.97
25046,37,12,230,4390.74,
25047,209,10,22894,2667.64,422.89
25048,98,6,8496,3804.54,676.82
25049,262,4,23380,9593.77,
25050,28,3,21748,5094.99,
25051,68,2,24319,5684.09,
25052,44,8,17815,4588.23,783.4
25053,365,10,10135,8347.85,
25054,94,8,1271,2877.46,18.17
25055,188,1,25328,4936.38,
25056,323,4,22779,7125.28,583.69
25057,18,4,9467,4851.41,778.16
25058,129,2,28926,6518.17,470.96
25059,222,12,24585,4191.23,
25060,275,1,10734,3166.76,
25061,354,1,21340,2005.24,196.24
25062,343,7,5322,7624.42,
25063,153,13,19555,6647.93,910.93
25064,285,3,26038,2082.66,337.91
25065,333,6,10038,9738.67,413.12
25066,133,8,11873,8462.15,910.7
25067,284,12,27919,8911.19,673.91
25068,285,10,16391,2663.32,900.28
25069,258,4,27189,6949.42,465.17
25070,22,1,4960,2136.06,
25071,339,8,11432,2901.19,942.13
25072,118,1,14993,766.22,
25073,31,4,16746,8299.24,
25074,191,12,20649,7182.72,79.61
25075,137,7,29128,6472.93,
25076,286,7,27371,7080.96,
25077,357,13,12754,5542.85,651.11
25078,172,14,8971,6284.99,
25079,240,12,7710,1107.29,74.92
25080,136,4,16042,7353.55,299.54
25081,133,10,20742,1500.86,
25082,293,12,18291,1423.82,885.26
25083,142,11,12098,2432.46,466.81
25084,35,2,19512,9922.62,866.13
25085,114,15,14489,1410.83,384.55
25086,235,8,19599,5517.16,502.99
25087,345,14,12562,4210.39,
25088,322,13,2659,5345.7,288.66
25089,310,3,17848,7086.11,659.78
25090,242,14,401,1540.23,
25091,62,12,8088,7869.55,651.7
25092,180,6,28225,4908.11,
25093,40,7,10351,5947.26,68.01
25094,21,3,17538,7310.08,586.71
25095,251,8,2482,2502.51,480.41
25096,306,11,20393,6901.35,899.51
25097,153,2,29971,6047.04,
25098,322,1,4403,1330.62,
25099,4,2,9537,7796.26,795.81
25100,115,8,19104,919.45,
25101,313,3,4232,9533.21,135.65
25102,22,7,956,1878.62,331.54
25103,220,5,15798,4868.86,604.21
25104,121,1,27044,7929.41,
25105,90,5,10465,2419.96,
25106,146,2,29646,1340.41,438.71
25107,236,15,28933,9677.26,834.76
25108,312,5,4229,8508.67,221.26
25109,107,14,2124,4260.28,
25110,72,13,2351,8812.52,444.46
25111,294,6,15899,8819.79,
25112,41,7,25444,163.1,943.76
25113,25,14,7974,4278.93,627.55
25114,90,5,7759,4841.7,
25115,93,15,28236,8693.16,
25116,316,14,9633,6230.93,871.62
25117,175,9,28635,4793.92,
25118,300,14,27078,1635.16,882.13
25119,65,11,26373,3943.05,66.18
25120,134,1,10914,4674.24,928.68
25121,211,9,14857,3695.94,
25122,193,13,14926,9601.87,378.09
25123,172,2,9231,9317.23,540.6
25124,182,6,16562,3416.72,460.34
25125,3,6,288,7711.47,254.38
25126,46,4,10246,8342.87,
25127,196,10,25066,9094.67,184.01
25128,148,6,14051,4438.7,755.02
25129,27,8,19123,4853.75,
25130,55,4,6842,6636.58,
25131,91,9,4113,7456.12,291.62
25132,247,1,3452,1214.92,
25133,119,2,2469,5585.24,
25134,115,9,8028,2878.9,583.02
25135,93,8,11614,4538.9,150.26
25136,128,12,6969,1154.02,867.72
25137,279,15,24107,4516.08,855.97
25138,262,11,21601,9739.95,
25139,289,4,9536,6404.81,
25140,290,2,8371,921.9,653.46
25141,257,7,12042,2093.24,
25142,287,13,17708,7715.93,571.77
25143,109,9,432,1479.44,121.24
25144,105,6,26336,2710.6,
25145,284,1,20480,3567.53,507.08
25146,3,12,16021,2144.02,
25147,343,11,21807,3882.1,
25148,184,15,13253,8830.6,
25149,304,14,12460,3649.79,
25150,69,5,21090,2941.31,
25151,14,9,6584,3003.85,
25152,90,8,17591,4518.34,730.9
25153,263,10,11490,7754.36,121.93
25154,225,14,248,8497.14,443.38
25155,357,14,25435,6065.25,
25156,231,4,20040,8607.68,
25157,44,3,24067,7329.67,839.35
25158,213,2,24406,4789.56,366.62
25159,57,4,17114,6551.02,
25160,143,7,167,3597.25,
25161,160,9,20312,8014.96,
25162,108,10,2449,1590.59,476.45
25163,78,10,27047,115.38,359.34
25164,77,13,4855,8316.76,488.34
25165,227,15,10062,6739.74,
25166,42,13,5755,3604.03,23.73
25167,64,1,15932,4051.96,917.4
25168,57,9,25452,7438.03,
25169,307,2,6754,1369.82,
25170,251,5,19490,6623.69,755.39
25171,113,13,7519,7279.33,
25172,154,14,21494,5642.92,
25173,293,14,19341,7503.46,
25174,154,3,16972,8141.16,
25175,74,14,3163,7969.15,301.35
25176,152,4,14370,1849.07,
25177,316,14,24688,6001.45,
25178,30,5,21226,1412.93,
25179,50,1,26231,8831.83,153.06
25180,54,5,2863,6199.64,
25181,292,12,19036,6207.85,183.78
25182,361,4,1302,5800.62,
25183,356,2,9625,2018.49,
25184,161,2,7732,7475.05,838.99
25185,120,4,13762,3758.01,104.05
25186,337,13,8914,3313.05,
25187,284,10,2314,8953.84,
25188,137,8,15207,7508.78,
25189,285,14,7724,9051.6,
25190,227,2,17497,1613.27,930.56
25191,254,10,26305,582.72,330.64
25192,271,3,25248,2567.07,384.12
25193,7,6,2428,8715.73,188.39
25194,60,14,2290,7655.23,403.3
25195,61,11,17134,7917.94,
25196,331,14,16241,5607.55,
25197,222,12,15557,5567.19,
25198,20,3,4488,4868.88,126.28
25199,99,10,4476,2936.45,736.8
25200,102,1,29188,5885.5,
25201,195,15,26604,622.39,
25202,116,3,18246,3792.09,492.18
25203,210,5,7466,6199.99,227.89
25204,162,2,21970,4919.8,
25205,284,10,451,7240.6,
25206,224,9,12946,2488.7,344.75
25207,177,4,5857,9509.13,907.01
25208,236,15,9554,6950.46,584.9
25209,157,6,11363,1618.8,667.87
25210,305,5,19843,9958.08,335.5
25211,234,11,12169,5059.54,336.06
25212,204,10,19356,9121.91,277.5
25213,106,8,10816,9005.98,
25214,271,15,13752,7647.23,
25215,21,15,2083,2088.36,479.55
25216,153,14,4117,6828.24,
25217,195,5,18900,5297.18,
25218,182,6,6829,3423.8,70.07
25219,325,7,16690,3419.26,926.41
25220,253,6,25812,3550.48,
25221,19,2,3970,3776.98,
25222,244,13,3624,1768.33,85.09
25223,116,1,11182,1722.05,
25224,204,2,18364,6075.37,
25225,92,15,10776,758.97,
25226,75,3,19769,1366.17,
25227,179,11,15726,9847.74,
25228,300,7,11996,7216.14,
25229,332,11,19841,5920.45,
25230,8,9,7991,2066.9,
25231,332,14,17356,4881.02,875.32
25232,93,11,11469,931.66,
25233,362,15,28854,1203.7,682.75
25234,324,5,24079,7830.78,
25235,162,6,13451,2859.84,695.09
25236,142,12,26955,543.43,266.14
25237,126,2,24352,2674.44,272.14
25238,125,13,9900,9736.34,941.35
25239,364,13,23562,9901.81,
25240,348,3,20815,6831.59,580.13
25241,152,1,29182,2979.66,452.37
25242,108,10,10688,3601.74,
25243,273,4,25443,6938.1,
25244,256,1,20310,527.66,
25245,287,3,19625,5874.2,463.24
25246,157,8,4780,4825.08,
25247,308,2,16988,4101.96,
25248,271,10,21839,2721.15,
25249,69,5,11758,6041.24,438.24
25250,151,2,21991,3788.63,291.32
25251,233,6,4678,9922.64,
25252,171,15,27070,3619.89,394.49
25253,306,7,16315,5623.06,
25254,268,4,22720,2015.78,
25255,319,10,23134,8820.94,
25256,248,6,12568,2116.06,
25257,363,13,22078,4689.67,
25258,163,1,25329,1415.08,40.73
25259,182,12,16244,7827.62,249.4
25260,225,2,9354,3388.26,658.77
25261,118,12,19888,5105.35,187.75
25262,305,14,3365,940.38,203.3
25263,223,13,16392,9076.5,419.28
25264,8,6,5444,9633.28,
25265,7,15,22542,6444.77,999.78
25266,129,14,1372,8724.23,
25267,147,8,27132,7602.05,101.39
25268,27,2,20638,3996.86,255.61
25269,188,4,28845,1840.47,538.88
25270,123,5,28778,6900.97,177.2
25271,130,2,16871,9905.72,
25272,52,2,4012,6417.88,
25273,91,7,2699,8231.96,653.04
25274,160,1,6915,9661.07,128.55
25275,205,13,1554,1828.5,
25276,159,14,6133,8857.08,
25277,100,15,26212,3135.79,
25278,69,5,7479,1492.46,2.1
25279,151,14,9368,708.36,
25280,311,1,29847,7377.36,922.27
25281,208,15,20206,4304.78,68.9
25282,291,2,29813,2288.09,307.43
25283,18,5,14561,8290.77,329.0
25284,266,11,22198,2173.68,99.87
25285,271,6,26971,1358.55,844.43
25286,15,4,10496,9995.44,
25287,136,2,8469,3423.74,915.32
25288,136,5,2759,6883.87,774.74
25289,119,11,25649,8690.19,350.46
25290,116,12,15702,9023.32,546.64
25291,252,2,1486,4735.76,384.59
25292,63,2,28116,4419.93,
25293,83,2,3047,6623.26,86.19
25294,52,14,3285,4991.8,
25295,165,6,28664,7063.23,344.58
25296,220,14,18432,4022.61,
25297,150,5,7268,2415.65,
25298,46,10,1469,5847.54,
25299,220,7,2219,2224.91,48.39
25300,343,1,28357,3759.46,237.68
25301,31,2,4947,6310.72,791.24
25302,69,3,11314,4627.29,181.36
25303,172,11,4732,6031.99,
25304,282,15,5894,4235.57,738.85
25305,262,4,7261,6760.36,632.5
25306,316,11,15311,6375.38,953.37
25307,315,8,14066,7360.17,670.02
25308,127,10,18197,9770.57,397.95
25309,101,4,16071,5767.38,597.4
25310,138,15,12250,5189.05,883.54
25311,203,1,13928,6763.78,516.66
25312,22,12,3482,4690.84,
25313,347,4,19677,469.14,
25314,123,2,8926,1614.91,
25315,89,2,12410,6472.7,
25316,26,8,16044,5085.48,579.1
25317,157,2,9821,1396.26,379.56
25318,256,7,9840,8785.26,
25319,182,12,24657,3046.53,
25320,173,4,19695,4829.12,100.3
25321,320,4,8825,3704.82,316.6
25322,9,3,10313,469.88,
25323,181,5,3006,2469.34,
25324,226,11,21802,4128.79,
25325,309,10,18045,3930.17,27.81
25326,44,7,14066,6987.85,
25327,17,4,26934,6963.4,
25328,252,5,19131,6085.89,
25329,101,14,25788,8195.23,
25330,341,15,24166,732.83,
25331,92,4,8980,5544.39,250.13
25332,334,3,1658,4176.12,
25333,81,3,19802,1246.09,486.99
25334,57,2,13995,7228.44,
25335,179,2,11617,9894.24,201.9
25336,163,7,4785,6243.57,526.9
25337,130,7,15270,3254.4,140.45
25338,164,1,10115,8013.12,
25339,243,11,24157,2025.92,
25340,92,8,18658,713.27,
25341,229,13,7979,4628.11,
25342,32,3,8377,4760.76,
25343,210,8,16789,9076.96,
25344,180,11,27346,6384.56,226.12
25345,203,14,17336,5608.94,
25346,200,4,223,3601.25,
25347,167,5,5777,4863.32,997.51
25348,299,8,26994,6795.36,
25349,305,14,24362,9001.4,
25350,337,6,7024,639.59,890.07
25351,197,4,6430,1029.99,334.83
25352,16,2,4213,1020.05,
25353,254,1,14234,6478.88,684.3
25354,103,8,12223,1791.24,
25355,191,14,10855,7265.38,
25356,165,6,21795,1807.67,823.79
25357,301,13,24842,1064.5,506.3
25358,67,6,6282,8253.02,741.34
25359,60,3,4830,2811.23,867.91
25360,132,7,20977,1794.95,793.92
25361,324,6,20011,7664.27,252.91
25362,286,3,19304,2120.1,
25363,286,12,8507,3057.92,
25364,301,15,8056,6801.44,
25365,154,5,22584,7606.1,452.06
25366,193,11,15961,9932.23,236.13
25367,291,6,28109,7170.07,496.44
25368,43,15,10479,5775.15,751.72
25369,90,5,10284,5005.43,
25370,155,15,10212,980.83,
25371,358,15,18338,130.37,924.94
25372,252,10,18939,4127.98,
25373,329,3,8323,1786.12,
25374,96,14,22968,1925.22,
25375,312,7,25182,7234.42,85.24
25376,55,12,2748,3274.07,463.49
25377,295,11,18539,8834.97,
25378,346,11,26361,2996.02,682.06
25379,58,15,28636,2125.28,387.17
25380,240,1,8186,6751.81,982.21
25381,297,10,12778,449.24,
25382,238,11,1081,5284.92,714.28
25383,138,6,797,3207.61,427.36
25384,234,12,25888,9844.38,988.56
25385,226,1,29433,9947.51,184.66
25386,16,1,6147,6968.78,
25387,143,9,10593,3263.25,615.04
25388,207,14,4144,8659.31,957.55
25389,254,12,2994,1004.32,
25390,254,7,6525,3821.09,704.88
25391,280,2,27686,5395.11,
25392,110,12,16849,1649.67,372.53
25393,134,2,7212,8040.21,982.87
25394,235,1,2498,7466.4,393.15
25395,332,5,24352,4660.21,963.33
25396,147,13,1207,6323.92,982.72
25397,45,10,12986,9528.62,643.79
25398,158,1,16684,5556.52,
25399,253,14,16914,5879.89,
25400,176,12,9794,1434.73,354.57
25401,253,1,15276,5248.06,6.93
25402,327,15,4547,7569.0,494.19
25403,178,3,25964,1876.39,379.32
25404,142,9,22733,2410.51,
25405,1,8,27595,8638.9,895.08
25406,270,8,8248,4519.74,316.06
25407,327,7,18665,2949.16,
25408,202,8,17683,8012.31,
25409,267,3,25940,264.05,770.62
25410,77,3,8939,6388.84,
25411,17,9,11905,3071.97,
25412,247,12,27347,7822.84,847.61
25413,156,3,28463,4794.29,
25414,288,9,18207,1512.88,
25415,12,15,10614,8694.47,264.93
25416,100,8,26349,7339.62,
25417,21,7,24257,344.69,365.23
25418,54,9,13075,4983.87,
25419,235,14,28372,7762.32,
25420,181,7,12329,7224.29,951.53
25421,155,12,23935,7320.32,
25422,84,7,5545,5704.06,
25423,269,1,2034,6784.7,705.46
25424,34,6,14466,1140.51,283.48
25425,357,1,20613,1867.51,86.01
25426,120,8,4371,1240.49,
25427,5,11,15808,7554.56,
25428,196,7,15783,5189.39,
25429,169,7,17459,6937.94,730.59
25430,38,2,11791,4876.25,914.51
25431,179,8,14059,6867.35,985.41
25432,64,4,13121,2116.92,
25433,263,7,27712,2367.2,226.52
25434,40,9,14896,3505.18,711.69
25435,338,4,12594,3133.93,
25436,52,14,29331,9679.53,624.16
25437,298,14,15776,9536.49,
25438,170,2,1029,8609.3,
25439,279,8,12343,197.46,538.38
25440,301,7,14449,4533.77,
25441,363,2,17995,5012.14,
25442,24,15,28373,4624.53,745.64
25443,182,12,25555,7022.46,220.41
25444,52,12,11072,3959.17,248.53
25445,144,7,5613,3962.29,903.16
25446,217,5,15933,6268.25,
25447,151,6,1681,2636.55,
25448,87,4,7975,4747.59,231.1
25449,324,10,27343,2860.0,203.99
25450,82,8,13162,3179.07,357.83
25451,193,8,24159,6243.65,
25452,166,6,888,2693.09,124.16
25453,187,6,8549,7628.62,310.0
25454,328,5,26652,2815.08,350.46
25455,344,6,8651,690.21,213.19
25456,204,4,28804,3634.88,418.76
25457,226,13,735,8299.0,74.0
25458,297,11,9272,7815.65,
25459,74,12,16432,861.7,
25460,343,4,24602,5811.59,426.72
25461,290,13,18242,5691.98,54.31
25462,176,1,2621,9300.83,
25463,23,3,5009,9280.64,
25464,36,6,28804,9344.33,
25465,83,1,8451,3647.63,472.73
25466,218,14,10777,174.56,306.11
25467,323,11,12740,9222.55,449.17
25468,12,4,16965,4852.69,364.86
25469,160,9,3141,8959.46,
25470,344,14,25490,510.94,977.36
25471,359,9,25903,9196.76,585.4
25472,138,2,5393,7131.74,
25473,185,4,26859,2498.41,73.31
25474,283,10,29779,4721.86,426.43
25475,301,12,12687,7868.91,
25476,338,11,5900,3711.57,
25477,19,14,5450,9133.07,
25478,272,2,12032,3933.48,
25479,253,5,15807,1513.84,
25480,312,14,8731,8948.13,557.38
25481,117,3,5836,7572.26,475.56
25482,274,4,22861,196.48,280.93
25483,315,7,4891,8897.23,423.12
25484,111,13,19204,102.01,663.71
25485,317,3,15322,7179.51,
25486,155,14,24775,5124.88,
25487,12,10,412,1745.1,
25488,19,10,28645,9830.93,370.78
25489,143,4,8637,1068.9,294.13
25490,83,14,22466,8705.56,918.36
25491,134,8,9551,7011.78,522.42
25492,280,9,14275,9408.2,
25493,260,1,20783,2629.15,521.9
25494,355,15,4274,4806.52,
25495,51,5,20073,2836.05,
25496,84,5,10885,7470.71,
25497,163,10,27393,6228.21,254.02
25498,316,14,20209,6393.16,902.12
25499,258,11,26248,5885.42,
25500,60,3,18841,4415.37,
25501,177,11,14714,4753.88,
25502,243,8,28605,7889.92,
25503,140,15,13210,2676.04,
25504,128,11,211,2827.81,
25505,130,14,10376,5640.73,479.32
25506,301,8,17665,1335.87,
25507,56,13,20664,2313.37,313.86
25508,6,13,18098,325.51,418.67
25509,204,9,25107,3663.99,
25510,129,14,23054,9969.13,
25511,328,15,27863,3513.6,
25512,166,1,4545,6182.88,
25513,118,13,16143,631.66,102.67
25514,320,12,17422,3670.46,
25515,83,10,16686,9945.96,131.81
25516,296,3,13832,4690.22,
25517,217,14,11544,2844.85,
25518,217,5,2048,9370.82,101.53
25519,350,7,8368,4919.78,302.75
25520,204,1,19878,1958.96,980.02
25521,241,5,12644,5607.76,635.53
25522,109,4,18139,9681.79,
25523,233,2,29598,289.45,
25524,209,13,18783,4770.45,
25525,286,9,29091,8655.19,362.77
25526,300,11,2964,4714.37,
25527,13,3,7925,7698.66,152.29
25528,58,15,11232,2288.33,172.25
25529,72,4,27605,6076.41,
25530,103,11,3351,4909.66,
25531,237,13,11325,424.13,
25532,262,3,14677,6909.56,846.9
25533,123,11,16451,7353.52,
25534,64,7,21717,8193.99,67.45
25535,165,11,6044,2364.37,32.71
25536,195,1,810,8748.47,189.37
25537,27,15,16502,2993.34,236.58
25538,349,11,5818,5324.95,848.21
25539,103,2,9664,8028.98,426.6
25540,329,5,17012,910.42,221.37
25541,276,4,23277,8448.2,
25542,286,1,17678,1259.21,470.09
25543,40,10,5152,4842.14,
25544,198,11,16849,1659.31,
25545,56,14,17090,780.68,680.29
25546,27,4,11478,4498.21,295.63
25547,284,14,29463,2894.51,
25548,215,8,22547,2612.98,298.88
25549,361,9,13026,4316.4,
25550,83,1,5753,8115.72,59.89
25551,266,14,22026,9018.05,819.21
25552,246,13,25704,5918.54,111.86
25553,189,6,14116,2863.03,638.14
25554,222,4,25026,2642.37,6.05
25555,326,3,26695,8451.99,305.68
25556,351,3,4600,8346.41,
25557,93,10,20928,4801.12,
25558,215,5,4722,5876.61,466.64
25559,177,8,25855,4389.3,14.3
25560,71,3,5699,8599.42,614.22
25561,264,5,11657,674.41,
25562,224,12,1710,1594.91,
25563,344,11,13204,4867.09,287.67
25564,99,14,26583,3148.3,
25565,355,10,25041,6379.12,
25566,298,7,1771,8792.09,
25567,87,1,27554,584.71,
25568,341,9,9154,1968.7,763.9
25569,180,11,26202,3341.87,76.67
25570,87,8,25710,2884.81,38.52
25571,244,11,18537,283.66,
25572,327,9,21170,1552.63,
25573,189,7,12784,2068.76,568.99
25574,276,5,26591,6607.61,959.99
25575,354,6,4938,7469.76,
25576,225,12,10924,1993.43,
25577,46,10,5811,8356.87,
25578,253,9,10620,1774.21,
25579,26,8,20690,2598.7,
25580,339,4,791,899.82,108.17
25581,254,2,4814,4992.14,
25582,108,4,5794,7856.2,
25583,70,7,1307,6036.23,
25584,87,13,25700,2814.9,380.92
25585,41,9,25170,922.12,
25586,286,2,5994,9432.0,629.41
25587,100,9,8495,6567.72,717.98
25588,94,14,13986,5442.22,295.52
25589,15,14,22709,9092.96,
25590,217,12,20601,9145.47,
25591,31,7,28828,8322.38,519.23
25592,168,3,3614,9153.04,693.79
25593,348,5,218,9894.94,
25594,45,7,11338,8708.68,385.71
25595,129,7,29355,3534.17,592.43
25596,129,2,10445,6509.19,
25597,127,1,6700,7297.73,
25598,53,13,13327,4107.6,
25599,140,15,9215,5094.3,
25600,76,3,3413,4380.13,
25601,350,9,9748,2056.79,804.49
25602,259,2,17813,5024.78,
25603,186,15,24867,1886.77,
25604,62,7,14413,7347.65,845.26
25605,52,4,4147,7728.49,
25606,310,8,21998,6918.04,
25607,214,1,9935,4093.13,
25608,304,13,1659,9442.31,498.35
25609,198,2,27041,5210.39,
25610,94,4,10468,6531.29,
25611,314,7,18478,9309.5,889.18
25612,92,13,7130,6015.22,469.12
25613,328,15,18908,6502.51,
25614,362,12,11763,9224.42,553.12
25615,125,2,3637,9497.01,578.78
25616,186,15,16640,9310.62,949.15
25617,150,5,15028,9081.03,467.16
25618,8,15,21266,3896.24,
25619,358,7,265,7477.39,
25620,306,4,18465,8348.25,
25621,46,12,28014,6964.63,
25622,183,11,22009,5573.65,
25623,328,1,4554,4434.66,
25624,74,8,8460,7021.43,818.96
25625,282,3,8055,1726.19,
25626,198,9,12967,3319.09,
25627,52,1,18500,6182.65,648.51
25628,4,7,37,1809.44,339.49
25629,258,10,9676,6257.34,
25630,29,10,681,1142.62,
25631,341,6,25922,2184.72,
25632,317,14,28779,1097.58,705.55
25633,52,14,14471,797.35,
25634,294,4,10183,7596.14,359.89
25635,110,1,29606,900.87,142.83
25636,123,12,582,7859.79,502.37
25637,219,2,20579,3381.46,
25638,138,11,3213,3227.1,879.85
25639,60,4,10967,1830.78,
25640,124,1,24560,4577.41,674.51
25641,19,10,6693,3033.57,415.3
25642,182,9,9459,5664.22,83.85
25643,224,11,29057,8472.46,193.29
25644,173,7,7722,2600.91,851.23
25645,71,9,26230,2814.77,376.0
25646,344,2,20925,4562.2,424.14
25647,137,8,5547,8669.96,
25648,341,11,28028,3571.36,715.21
25649,84,13,5905,7595.36,433.55
25650,139,10,16902,5816.97,
25651,150,3,21098,952.26,
25652,222,13,12899,3018.48,
25653,233,5,19818,6138.55,
25654,62,8,1091,1911.12,325.47
25655,285,12,22486,8788.17,
25656,142,2,9544,5113.35,
25657,327,4,28520,8891.13,983.74
25658,115,2,9927,5059.58,188.72
25659,289,11,15638,2006.21,
25660,279,15,25335,1083.08,
25661,144,7,5422,1995.66,720.99
25662,103,9,21284,4146.42,702.62
25663,295,15,11832,3184.31,
25664,244,8,10869,7541.47,516.58
25665,35,15,9757,5759.06,
25666,269,15,6088,2382.63,949.1
25667,249,9,12616,2993.06,189.82
25668,29,9,22124,5209.82,875.69
25669,206,14,16996,4930.99,
25670,97,6,9513,9355.3,376.3
25671,343,10,5596,1167.91,
25672,335,12,16855,6182.7,58.2
25673,162,12,27714,3695.65,745.24
25674,249,3,5026,2946.69,830.11
25675,326,14,11608,1913.3,
25676,55,3,4728,3122.66,40.7
25677,355,15,7285,424.56,211.32
25678,204,14,6829,1528.35,
25679,292,14,7814,2534.22,
