balance_id,date_id,account_id,opening_balance,closing_balance,average_balance
23797,333,14371,2113.96,2429.98,2271.97
23798,283,26953,734.55,47.19,390.87
23799,274,19140,1883.76,167.92,1025.84
23800,58,18506,2066.06,201.59,1133.83
23801,32,25307,399.44,3914.61,2157.03
23802,284,3205,4406.2,4637.55,4521.88
23803,86,15448,1371.21,1718.39,1544.8
23804,127,9243,3124.47,611.42,1867.94
23805,279,25138,3298.04,518.32,1908.18
23806,61,24974,3331.64,1360.9,2346.27
23807,32,26303,2160.56,3799.69,2980.12
23808,259,29429,323.14,956.7,639.92
23809,307,17177,1435.04,1460.84,1447.94
23810,124,17230,2049.74,2019.0,2034.37
23811,296,8833,2153.45,1841.7,1997.57
23812,54,22383,3176.55,852.58,2014.57
23813,29,9454,1237.92,2265.1,1751.51
23814,302,27585,2215.09,4656.98,3436.03
23815,166,8259,1287.29,820.17,1053.73
23816,88,3749,838.96,564.47,701.72
23817,77,4577,2958.79,324.72,1641.76
23818,159,5419,229.28,3859.1,2044.19
23819,191,16017,3363.24,2196.07,2779.65
23820,296,8080,6830.2,1433.85,4132.02
23821,74,22838,1852.1,1250.27,1551.18
23822,266,19601,2556.86,3223.63,2890.24
23823,308,12496,2003.05,989.58,1496.32
23824,300,28954,3054.44,2313.46,2683.95
23825,162,26298,2154.8,2249.08,2201.94
23826,281,6737,1493.73,52.34,773.03
23827,248,1676,1641.56,320.5,981.03
23828,185,16179,767.42,1162.27,964.85
23829,36,11509,1176.8,1574.82,1375.81
23830,298,8161,1995.51,2682.92,2339.22
23831,286,23991,4398.61,2850.45,3624.53
23832,125,26531,1761.3,3986.04,2873.67
23833,130,1780,1081.31,2084.49,1582.9
23834,153,8641,3246.13,2953.62,3099.88
23835,73,12089,3318.47,461.57,1890.02
23836,352,3004,741.28,2234.75,1488.01
23837,274,29640,1255.06,1793.03,1524.05
23838,303,10899,376.26,1536.95,956.61
23839,300,14121,2883.56,3386.4,3134.98
23840,163,2903,3500.81,396.13,1948.47
23841,230,16066,96.09,544.72,320.41
23842,200,6274,2098.13,906.09,1502.11
23843,93,24124,1755.29,559.5,1157.39
23844,30,1159,994.23,2768.92,1881.58
23845,80,9997,3648.01,1417.4,2532.7
23846,295,18008,2651.46,4102.51,3376.99
23847,61,2585,719.92,1521.18,1120.55
23848,63,22444,981.77,128.85,555.31
23849,182,2147,2850.85,1901.54,2376.19
23850,209,11319,1206.18,3779.25,2492.72
23851,262,8319,1776.29,2188.19,1982.24
23852,91,27987,1868.27,2948.5,2408.39
23853,358,10966,3786.28,1845.15,2815.72
23854,152,21081,1429.03,1913.22,1671.12
23855,175,19066,2185.45,946.25,1565.85
23856,227,7557,464.34,1392.24,928.29
23857,114,4646,1457.08,3953.83,2705.45
23858,315,14991,2662.42,2395.15,2528.78
23859,175,20663,981.52,3312.15,2146.84
23860,36,8369,2030.35,3801.56,2915.95
23861,277,23892,2890.43,1393.87,2142.15
23862,363,14626,707.12,7746.87,4226.99
23863,140,3607,3877.74,626.33,2252.03
23864,317,16879,4087.43,1330.02,2708.72
23865,95,24044,3737.36,3041.67,3389.52
23866,190,22227,1760.12,4056.02,2908.07
23867,171,10246,2778.18,5602.9,4190.54
23868,49,27632,492.06,2063.5,1277.78
23869,304,10890,407.9,2323.19,1365.55
23870,152,133,3152.08,2041.49,2596.78
23871,145,21687,432.69,2520.85,1476.77
23872,49,11735,3092.92,701.36,1897.14
23873,210,11301,387.7,1862.02,1124.86
23874,224,9857,75.38,3158.35,1616.87
23875,244,17282,2657.16,4616.46,3636.81
23876,255,10716,3199.78,4329.86,3764.82
23877,306,22159,2793.67,3401.37,3097.52
23878,239,12225,1026.32,2528.24,1777.28
23879,25,20558,4658.96,5697.74,5178.35
23880,233,19950,572.47,2137.1,1354.78
23881,80,20309,122.83,403.41,263.12
23882,72,11906,2547.39,1698.81,2123.1
23883,8,3441,3768.08,1153.94,2461.01
23884,160,17106,317.26,1712.53,1014.89
23885,37,10733,1582.16,3132.85,2357.51
23886,310,7510,2543.15,2046.99,2295.07
23887,80,27885,2372.91,1697.98,2035.44
23888,192,15413,2626.62,1017.29,1821.95
23889,343,19221,3189.73,404.83,1797.28
23890,259,17242,2621.94,1931.65,2276.8
23891,66,12195,3261.15,824.34,2042.75
23892,166,16198,445.29,3148.51,1796.9
23893,358,178,1611.44,1302.52,1456.98
23894,302,16251,1991.92,1390.19,1691.06
23895,44,17878,1345.54,2018.69,1682.12
23896,302,15309,1834.2,2612.11,2223.16
23897,237,17626,2741.12,2244.64,2492.88
23898,152,24817,5022.34,1324.19,3173.27
23899,121,12959,2289.23,234.22,1261.72
23900,176,20591,4268.16,5803.73,5035.94
23901,237,14304,1772.15,1908.91,1840.53
23902,266,2300,3275.35,214.74,1745.05
23903,88,759,3651.45,2858.32,3254.89
23904,100,7502,2951.9,2774.68,2863.29
23905,110,26254,384.1,2254.43,1319.26
23906,186,4193,4886.63,887.0,2886.82
23907,313,9617,1606.88,2557.71,2082.3
23908,130,21317,4488.73,1454.85,2971.79
23909,335,28350,2008.55,719.07,1363.81
23910,36,1658,299.8,4093.84,2196.82
23911,161,26141,296.39,1932.39,1114.39
23912,221,1367,3082.31,2608.9,2845.61
23913,71,14229,2272.24,4446.2,3359.22
23914,186,967,1544.88,3080.18,2312.53
23915,252,20458,4532.94,2460.75,3496.84
23916,118,5791,884.82,360.96,622.89
23917,38,19252,690.31,1678.85,1184.58
23918,27,17584,2033.24,695.86,1364.55
23919,270,28393,2985.97,2361.47,2673.72
23920,160,12766,722.25,1247.56,984.9
23921,188,12428,3518.43,2063.35,2790.89
23922,256,19006,3246.1,2099.14,2672.62
23923,191,28264,2645.44,1231.85,1938.64
23924,363,25669,4650.31,3465.53,4057.92
23925,145,18290,4422.13,2689.2,3555.66
23926,286,4951,2231.83,4193.52,3212.68
23927,125,11559,3513.13,290.81,1901.97
23928,150,5626,3285.39,1396.61,2341.0
23929,280,11150,1988.75,1863.49,1926.12
23930,262,21362,4307.55,2215.93,3261.74
23931,235,13750,3574.99,52.23,1813.61
23932,75,8840,2712.13,2093.19,2402.66
23933,279,27066,2419.4,556.29,1487.85
23934,59,5885,3446.65,2648.35,3047.5
23935,129,4270,624.04,2152.56,1388.3
23936,337,226,2198.33,1338.36,1768.34
23937,250,24046,1342.21,4528.67,2935.44
23938,172,1751,3549.46,75.16,1812.31
23939,355,4145,3318.07,2954.29,3136.18
23940,332,17915,3894.51,2907.75,3401.13
23941,6,19113,1244.41,509.8,877.11
23942,213,17561,3189.25,2553.66,2871.45
23943,184,456,1399.17,1565.13,1482.15
23944,230,26984,3790.93,2331.45,3061.19
23945,148,27150,1090.53,2529.77,1810.15
23946,158,26374,5141.13,2012.8,3576.97
23947,300,12688,1143.56,798.42,970.99
23948,176,357,4498.4,709.06,2603.73
23949,123,9348,1985.8,749.61,1367.7
23950,32,23383,695.11,5815.41,3255.26
23951,343,21877,1223.67,567.13,895.4
23952,318,10725,310.79,3099.45,1705.12
23953,327,20681,1828.7,3259.44,2544.07
23954,289,17912,2553.75,579.28,1566.51
23955,163,18008,4339.29,2977.03,3658.16
23956,253,16828,2611.58,1363.47,1987.53
23957,303,27365,4474.98,4150.67,4312.82
23958,72,23797,2965.32,1353.43,2159.38
23959,228,21802,2321.72,633.11,1477.41
23960,33,12622,1165.08,2898.87,2031.97
23961,214,18459,1755.0,285.04,1020.02
23962,281,28333,1554.24,3095.19,2324.72
23963,139,572,3329.0,1408.0,2368.5
23964,365,24607,971.11,2564.55,1767.83
23965,147,7885,1172.09,4066.68,2619.38
23966,166,17943,2937.51,3212.89,3075.2
23967,279,3275,2411.58,18.8,1215.19
23968,189,5431,484.34,66.55,275.44
23969,349,11977,1277.41,4948.96,3113.18
23970,69,16142,589.4,3727.78,2158.59
23971,52,2548,383.46,2817.25,1600.36
23972,82,17911,1735.46,3071.93,2403.69
23973,48,24276,3586.99,1270.97,2428.98
23974,335,14420,2170.07,2314.77,2242.42
23975,171,2938,2041.5,928.01,1484.76
23976,51,11833,2108.88,1441.87,1775.38
23977,117,25524,1300.3,1932.47,1616.38
23978,29,16048,1919.48,1059.12,1489.3
23979,41,6603,1413.77,3891.57,2652.67
23980,185,12138,755.66,1433.64,1094.65
23981,225,4253,798.38,4547.09,2672.74
23982,57,29408,2966.2,1952.12,2459.16
23983,52,27723,3191.35,2137.8,2664.57
23984,185,17589,2438.98,3104.94,2771.96
23985,173,3631,2468.15,3306.27,2887.21
23986,281,1894,2014.75,689.19,1351.97
23987,254,15998,433.59,200.25,316.92
23988,324,8412,3805.34,3653.02,3729.18
23989,61,28368,2948.76,2973.05,2960.91
23990,354,361,2001.15,2913.16,2457.15
23991,196,28210,2849.86,2899.04,2874.45
23992,256,22807,375.29,162.0,268.64
23993,278,9586,805.43,1100.29,952.86
23994,134,16051,1613.96,3513.9,2563.93
23995,361,11355,3963.88,3094.11,3528.99
23996,236,5401,1409.17,441.11,925.14
23997,345,28932,3127.19,5593.86,4360.52
23998,126,3057,1187.34,2626.28,1906.81
23999,29,25289,3570.63,1896.68,2733.66
24000,257,13198,728.35,820.25,774.3
24001,158,6533,2617.94,1004.33,1811.13
24002,176,16523,866.2,1196.17,1031.18
24003,60,1131,2476.8,781.66,1629.23
24004,197,7197,3325.49,3401.68,3363.59
24005,207,8567,1114.08,1849.35,1481.71
24006,89,9803,714.82,181.34,448.08
24007,77,18253,3744.0,1710.28,2727.14
24008,160,5794,450.08,3797.6,2123.84
24009,2,22628,3564.47,1309.5,2436.98
24010,232,5227,2595.01,3728.7,3161.86
24011,261,27015,4728.91,237.2,2483.05
24012,58,24202,1726.01,3552.67,2639.34
24013,215,28984,4010.61,1825.91,2918.26
24014,297,24195,785.46,3216.13,2000.8
24015,1,27631,474.17,2996.17,1735.17
24016,195,20499,2775.27,2223.81,2499.54
24017,279,23578,2120.23,469.64,1294.93
24018,252,29553,674.97,1581.39,1128.18
24019,285,13690,2868.09,5142.32,4005.2
24020,114,12705,3366.77,1313.66,2340.22
24021,362,24909,4555.07,299.57,2427.32
24022,90,25747,1948.43,1498.82,1723.62
24023,111,14306,286.56,3755.96,2021.26
24024,255,25210,2243.62,1254.25,1748.93
24025,290,28742,390.52,2753.16,1571.84
24026,298,11784,2088.59,2777.75,2433.17
24027,326,5312,1800.96,2259.87,2030.41
24028,199,2262,4496.57,1905.68,3201.12
24029,217,11728,752.79,2086.68,1419.73
24030,243,21998,2779.47,1862.4,2320.93
24031,330,14163,2862.9,1896.27,2379.59
24032,192,27901,2736.04,4065.98,3401.01
24033,101,1580,3312.7,5449.29,4380.99
24034,83,23312,2316.78,2731.11,2523.95
24035,219,26449,3540.48,4133.44,3836.96
24036,11,23093,3630.71,825.65,2228.18
24037,279,727,709.17,4014.47,2361.82
24038,263,14418,4251.41,3179.21,3715.31
24039,59,7780,2605.89,1546.01,2075.95
24040,82,27534,791.4,2105.34,1448.37
24041,255,5152,3301.36,3402.9,3352.13
24042,234,6592,1380.92,2134.34,1757.63
24043,207,3577,4078.78,4829.93,4454.36
24044,362,12897,2619.8,2422.39,2521.1
24045,225,15048,2906.42,2802.38,2854.4
24046,211,27613,3883.03,179.13,2031.08
24047,39,19073,2930.42,2077.59,2504.01
24048,56,24118,3310.53,1526.37,2418.45
24049,163,18412,1942.85,1222.14,1582.49
24050,15,12791,2215.25,2129.6,2172.43
24051,158,14730,2870.28,935.05,1902.66
24052,236,29489,3626.95,506.45,2066.7
24053,2,8499,1083.27,795.93,939.6
24054,16,79,5297.28,4511.28,4904.28
24055,319,15990,4008.17,1554.3,2781.24
24056,74,98,3538.3,2698.75,3118.53
24057,217,28624,1565.96,3144.43,2355.19
24058,340,14938,2779.15,569.66,1674.4
24059,136,7849,1538.08,2797.8,2167.94
24060,117,21106,4528.9,4683.94,4606.42
24061,187,18139,2047.38,2252.6,2149.99
24062,18,13248,4939.24,234.43,2586.84
24063,272,13860,1425.02,1481.25,1453.13
24064,90,10125,2544.35,1367.86,1956.11
24065,115,24174,3213.87,3840.47,3527.17
24066,291,7270,359.35,2170.85,1265.1
24067,64,9365,3699.08,677.79,2188.43
24068,123,12567,2075.52,4619.4,3347.46
24069,246,2154,4390.31,4421.39,4405.85
24070,288,25240,4866.01,3157.64,4011.82
24071,317,10646,1642.1,568.7,1105.4
24072,267,17816,1266.04,1156.86,1211.45
24073,303,10115,2542.21,2708.48,2625.35
24074,151,11244,2170.87,2235.29,2203.08
24075,119,25115,865.99,784.72,825.36
24076,74,26337,1404.05,1113.15,1258.6
24077,264,3424,3305.8,1063.66,2184.73
24078,16,14600,2301.26,3936.91,3119.09
24079,27,29240,576.14,3879.03,2227.59
24080,200,9755,2331.34,1910.81,2121.07
24081,137,14271,975.34,1912.32,1443.83
24082,268,8621,1012.2,3315.69,2163.95
24083,108,19796,139.95,3516.1,1828.02
24084,223,11659,3055.36,2798.46,2926.91
24085,15,8598,200.95,2146.96,1173.95
24086,283,16856,1998.67,1429.2,1713.93
24087,149,8895,4166.34,3759.46,3962.9
24088,287,15490,1677.39,160.01,918.7
24089,278,9559,4270.63,1451.64,2861.14
24090,339,27877,1149.37,724.82,937.1
24091,223,22447,1397.01,2663.12,2030.07
24092,331,18383,4130.8,2434.57,3282.69
24093,212,27784,4311.91,1292.86,2802.38
24094,308,9866,3054.2,1276.87,2165.53
24095,243,22847,2884.46,3510.01,3197.24
24096,34,198,2087.04,2425.44,2256.24
24097,137,18659,1266.2,4705.14,2985.67
24098,89,776,808.66,2385.24,1596.95
24099,332,12059,1738.64,3297.29,2517.97
24100,35,12817,263.18,1337.1,800.14
24101,259,11523,719.45,456.15,587.8
24102,336,19380,1075.08,3244.94,2160.01
24103,119,9330,656.59,1203.47,930.03
24104,80,20519,3613.28,4088.17,3850.73
24105,260,7173,2823.8,320.44,1572.12
24106,148,5661,2514.84,2806.88,2660.86
24107,347,16617,675.67,1719.36,1197.51
24108,278,7475,4911.59,2574.19,3742.89
24109,350,13184,1072.19,1182.83,1127.51
24110,155,22462,4000.93,4059.28,4030.11
24111,309,23587,1400.57,923.38,1161.97
24112,21,21302,2543.25,1400.32,1971.78
24113,32,6520,390.68,6325.43,3358.06
24114,149,19399,1830.43,1845.66,1838.05
24115,142,18388,78.01,3562.47,1820.24
24116,40,937,4025.61,5470.97,4748.29
24117,212,21321,1435.49,732.56,1084.03
24118,261,4368,1653.24,1287.4,1470.32
24119,138,14124,730.91,891.83,811.37
24120,215,11036,1471.87,3431.41,2451.64
24121,222,18151,3417.19,5034.18,4225.69
24122,169,10176,964.0,689.24,826.62
24123,348,594,3734.34,1725.29,2729.82
24124,333,21054,940.84,221.59,581.22
24125,30,20263,637.94,3214.34,1926.14
24126,119,23924,4447.91,3523.59,3985.75
24127,258,21972,580.56,642.71,611.63
24128,166,5293,4167.01,3097.33,3632.17
24129,103,5102,2573.21,336.05,1454.63
24130,157,27685,3044.75,1766.94,2405.85
24131,287,14627,1225.57,3215.69,2220.63
24132,303,23653,3017.15,2042.89,2530.02
24133,305,17824,5603.38,1977.85,3790.61
24134,284,22962,2646.82,4664.59,3655.7
24135,234,4317,256.5,757.5,507.0
24136,362,27660,649.76,2915.07,1782.41
24137,148,18473,2390.37,2602.89,2496.63
24138,53,5824,2150.02,3631.2,2890.61
24139,241,28421,1853.1,3138.77,2495.93
24140,272,7788,2216.2,3552.26,2884.23
24141,89,20263,2445.8,2715.45,2580.62
24142,75,5789,186.84,207.12,196.98
24143,86,17654,3017.0,2131.25,2574.12
24144,179,5286,1202.96,886.29,1044.62
24145,57,21286,522.65,3635.61,2079.13
24146,231,20275,3356.49,2104.21,2730.35
24147,134,1127,3331.01,1866.83,2598.92
24148,191,25841,1998.45,915.36,1456.9
24149,8,117,3970.57,2931.48,3451.03
24150,361,869,2343.27,182.48,1262.88
24151,220,18712,3882.19,1734.05,2808.12
24152,219,18693,1280.6,2304.14,1792.37
24153,283,15955,2411.61,1809.07,2110.34
24154,360,4446,1712.12,1158.25,1435.18
24155,333,29435,2020.08,597.46,1308.77
24156,12,10882,1494.52,811.76,1153.14
24157,56,2056,352.75,1110.23,731.49
24158,230,3681,1516.23,2884.46,2200.35
24159,140,19740,4989.27,3978.14,4483.7
24160,168,23202,1135.41,4138.8,2637.11
24161,135,6971,4258.0,1789.46,3023.73
24162,65,4478,322.19,2542.65,1432.42
24163,234,19970,3576.21,1508.73,2542.47
24164,78,28758,2741.1,998.12,1869.61
24165,67,21264,3016.1,4022.84,3519.47
24166,215,981,3902.42,333.37,2117.89
24167,216,16388,1415.98,1716.03,1566.01
24168,100,1380,963.42,2766.69,1865.06
24169,186,17084,2920.41,3613.25,3266.83
24170,98,689,3094.63,2904.78,2999.7
24171,64,29460,5153.09,4221.44,4687.26
24172,88,12150,1850.9,2917.87,2384.39
24173,11,11677,1702.42,2322.1,2012.26
24174,248,21652,3534.8,553.37,2044.09
24175,225,17920,1506.29,2731.06,2118.68
24176,271,2276,2312.65,329.83,1321.24
24177,145,28989,4817.04,4272.92,4544.98
24178,305,4091,1452.17,3027.27,2239.72
24179,337,13865,3968.46,1625.31,2796.89
24180,136,18429,595.13,3865.14,2230.13
24181,149,9207,2566.32,180.7,1373.51
24182,141,4293,227.38,1277.81,752.6
24183,347,25669,3008.47,3249.43,3128.95
24184,85,636,1404.31,1625.81,1515.06
24185,255,28820,4573.37,2171.95,3372.66
24186,304,7974,2489.53,722.5,1606.02
24187,146,13692,398.87,1160.01,779.44
24188,231,3122,60.66,1367.05,713.86
24189,167,27390,2517.38,648.41,1582.89
24190,191,8780,3038.16,1221.26,2129.71
24191,216,25740,3420.0,1984.47,2702.24
24192,119,8402,2270.1,1463.28,1866.69
24193,226,10989,5869.68,2560.26,4214.97
24194,10,8522,1167.91,2911.95,2039.93
24195,238,20565,3238.09,3959.09,3598.59
24196,178,4774,2739.75,2979.28,2859.52
24197,302,17929,2697.69,1888.23,2292.96
24198,244,7052,845.84,1262.48,1054.16
24199,205,28502,1302.07,1403.63,1352.85
24200,24,13294,1721.74,748.0,1234.87
24201,79,9989,3114.08,137.87,1625.97
24202,35,1068,2478.6,4079.35,3278.97
24203,40,26362,483.04,2619.13,1551.09
24204,158,25787,3925.98,1398.6,2662.29
24205,160,20691,1135.12,4755.96,2945.54
24206,125,18336,4232.29,2944.29,3588.29
24207,227,4420,3106.88,3570.36,3338.62
24208,183,2982,2547.49,2287.32,2417.4
24209,341,4860,2836.34,860.62,1848.48
24210,193,10417,3665.93,4818.73,4242.33
24211,309,10439,74.56,1875.39,974.98
24212,102,26301,260.32,2127.75,1194.04
24213,203,13910,3192.71,256.13,1724.42
24214,75,25663,318.03,586.36,452.19
24215,132,27921,2769.99,1517.62,2143.8
24216,163,18198,766.0,1664.89,1215.45
24217,62,10220,2226.81,2908.55,2567.68
24218,47,13759,2762.72,3113.27,2937.99
24219,172,23723,1364.1,1944.36,1654.23
24220,254,16159,823.98,1520.75,1172.37
24221,160,3659,523.61,3.89,263.75
24222,56,2926,919.51,2351.19,1635.35
24223,176,247,2520.61,4557.7,3539.15
24224,265,25032,3743.17,2058.35,2900.76
24225,233,26799,452.47,3339.04,1895.76
24226,187,13066,1750.95,1436.52,1593.74
24227,318,28868,191.31,5980.88,3086.1
24228,356,4178,4297.8,3171.39,3734.6
24229,175,7585,1778.27,3655.25,2716.76
24230,196,16059,2900.65,3066.58,2983.61
24231,233,24494,1998.63,2803.72,2401.18
24232,23,1092,3209.41,1677.28,2443.34
24233,85,24185,407.39,2247.4,1327.39
24234,299,7824,526.29,601.49,563.89
24235,271,6677,3892.86,979.41,2436.14
24236,233,1127,1633.14,3009.2,2321.17
24237,13,633,2261.56,1102.48,1682.02
24238,187,25009,2741.3,943.97,1842.64
24239,133,6961,770.75,2302.94,1536.85
24240,143,22174,2889.52,2701.28,2795.4
24241,160,18200,871.06,1838.06,1354.56
24242,4,21102,1909.18,570.98,1240.08
24243,244,27482,927.76,1143.26,1035.51
24244,315,26138,2195.53,3484.91,2840.22
24245,299,12057,3215.34,2524.05,2869.7
24246,259,26832,4360.35,1843.73,3102.04
24247,150,8009,1224.59,1342.75,1283.67
24248,313,9233,1234.26,1187.91,1211.09
24249,204,23550,845.33,2242.41,1543.87
24250,213,24334,4168.11,1819.39,2993.75
24251,343,28349,2112.38,1145.09,1628.74
24252,229,27267,3202.89,358.18,1780.53
24253,239,2156,5531.02,720.76,3125.89
24254,15,21940,1380.08,1045.61,1212.84
24255,338,17702,1165.52,766.67,966.1
24256,182,27608,2816.89,2983.42,2900.15
24257,53,27919,2026.83,2806.93,2416.88
24258,115,25539,3839.04,4516.91,4177.98
24259,116,629,157.75,3981.74,2069.74
24260,162,23863,4154.05,3160.19,3657.12
24261,303,29761,1807.15,1828.54,1817.85
24262,155,7506,5245.5,4629.92,4937.71
24263,247,10750,3122.31,2669.89,2896.1
24264,131,29936,1706.24,1076.18,1391.21
24265,210,1397,3020.13,1099.47,2059.8
24266,73,20153,3534.4,2883.53,3208.97
24267,20,10401,1326.18,532.56,929.37
24268,97,1827,2552.55,3334.49,2943.52
24269,89,22777,1029.73,938.63,984.18
24270,326,28530,193.1,2310.05,1251.58
24271,184,26552,1153.85,2045.43,1599.64
24272,82,702,2918.42,1844.46,2381.44
24273,190,17178,3268.96,3436.65,3352.81
24274,173,23757,382.6,1029.41,706.01
24275,342,15948,3260.54,440.58,1850.56
24276,3,17969,2852.71,817.0,1834.86
24277,211,653,308.38,258.07,283.23
24278,260,29984,671.58,1574.04,1122.81
24279,192,3234,692.33,1133.6,912.96
24280,164,27319,1613.31,1451.78,1532.55
24281,49,21117,2825.38,2149.76,2487.57
24282,91,20804,3052.75,4284.41,3668.58
24283,43,16474,1312.98,2229.27,1771.12
24284,224,11976,634.29,2703.39,1668.84
24285,252,18683,2473.16,3604.89,3039.02
24286,337,3301,2488.96,4399.41,3444.18
24287,55,26868,2559.6,1975.66,2267.63
24288,256,17715,3998.74,2922.78,3460.76
24289,90,24867,2246.2,4679.68,3462.94
24290,109,13999,2346.49,3056.73,2701.61
24291,127,21631,3363.69,2540.41,2952.05
24292,60,20515,1780.93,5479.78,3630.36
24293,166,9772,507.14,92.16,299.65
24294,167,13996,2926.85,594.98,1760.91
24295,244,57,2815.42,4601.48,3708.45
24296,271,23432,565.37,2049.54,1307.45
24297,198,27688,2932.56,2267.53,2600.05
24298,164,29000,2712.6,1634.14,2173.37
24299,299,28243,3766.24,3575.96,3671.1
24300,237,18323,1418.84,2930.42,2174.63
24301,9,19837,4092.08,3131.42,3611.75
24302,310,6979,2099.51,1103.81,1601.66
24303,314,20331,758.39,1430.1,1094.24
24304,122,16349,2092.97,2767.29,2430.13
24305,184,7545,2821.65,4156.41,3489.03
24306,19,26689,476.7,1703.69,1090.19
24307,342,5357,2076.87,2819.9,2448.39
24308,344,23146,3691.97,1464.28,2578.12
24309,221,22951,2053.45,950.74,1502.09
24310,313,27275,2055.78,1661.02,1858.4
24311,169,7757,1784.12,2650.78,2217.45
24312,327,26180,1620.11,1652.39,1636.25
24313,262,1833,2015.61,1691.53,1853.57
24314,193,23702,2548.64,839.56,1694.1
24315,145,1101,385.21,78.45,231.83
24316,215,21382,1372.16,1191.69,1281.93
24317,258,25332,1763.96,3351.42,2557.69
24318,264,56,3011.05,3362.44,3186.74
24319,321,25649,440.97,3236.49,1838.73
24320,168,18184,2499.86,3705.62,3102.74
24321,185,23468,411.69,615.0,513.35
24322,38,4341,3646.37,843.1,2244.74
24323,304,15393,2749.06,1742.09,2245.57
24324,34,29409,1082.73,1299.29,1191.01
24325,142,8785,838.05,3283.79,2060.92
24326,213,28601,1966.39,4876.85,3421.62
24327,156,15714,2502.0,1834.3,2168.15
24328,64,5011,1797.12,3158.16,2477.64
24329,53,18301,2327.1,3206.69,2766.89
24330,144,6177,1633.52,2123.2,1878.36
24331,247,21272,2956.71,2206.05,2581.38
24332,213,21382,2145.53,2998.96,2572.24
24333,263,6837,3111.79,24.73,1568.26
24334,217,1872,3664.21,5668.87,4666.54
24335,111,20420,648.51,440.84,544.67
24336,224,26769,1569.95,4154.64,2862.3
24337,249,20211,2768.85,1361.45,2065.15
24338,114,1711,1279.45,709.33,994.39
24339,287,9385,2613.12,578.78,1595.95
24340,102,26808,538.66,3056.98,1797.82
24341,338,8805,3654.53,40.69,1847.61
24342,83,29754,451.19,3549.28,2000.24
24343,277,23172,1979.52,1723.3,1851.41
24344,64,1385,2056.93,4259.17,3158.05
