loan_id,loan_type,loan_amount,interest_rate
23694,Student,28433.62,4.97
23695,Mortgage,25500.59,4.45
23696,Student,13826.04,3.54
23697,Auto,1649.01,2.36
23698,Mortgage,4106.63,5.86
23699,Mortgage,8503.44,3.4
23700,Auto,37677.03,1.45
23701,Student,33700.46,4.42
23702,Auto,1021.01,2.46
23703,Mortgage,5353.31,3.49
23704,Personal,3316.85,4.29
23705,Personal,23522.8,2.86
23706,Personal,37398.25,1.66
23707,Auto,23365.36,3.16
23708,Student,6755.07,3.68
23709,Student,4501.74,1.06
23710,Mortgage,14593.98,5.73
23711,Student,20373.35,4.14
23712,Student,28727.34,4.22
23713,Personal,20571.33,4.48
23714,Auto,22733.62,2.48
23715,Student,20914.8,1.42
23716,Auto,49955.9,2.32
23717,Student,15623.3,3.45
23718,Personal,34660.73,3.42
23719,Personal,3483.48,3.66
23720,Mortgage,49642.67,3.69
23721,Personal,44741.54,3.68
23722,Student,23162.22,4.71
23723,Personal,41867.7,3.39
23724,Personal,8819.05,3.72
23725,Personal,22460.78,4.12
23726,Mortgage,13049.57,3.19
23727,Mortgage,14744.21,4.35
23728,Student,19151.8,1.61
23729,Auto,27878.43,3.42
23730,Mortgage,9921.01,3.58
23731,Mortgage,26624.24,3.06
23732,Personal,26305.11,2.99
23733,Mortgage,19736.94,5.2
23734,Mortgage,16163.94,5.46
23735,Mortgage,17118.59,4.22
23736,Student,23314.11,2.99
23737,Mortgage,9154.1,4.45
23738,Auto,33951.7,3.96
23739,Student,33150.89,4.76
23740,Personal,11024.36,4.43
23741,Mortgage,11067.5,5.36
23742,Mortgage,40643.64,4.5
23743,Personal,25878.15,1.42
23744,Mortgage,3485.71,4.96
23745,Mortgage,7047.88,3.0
23746,Personal,41613.86,3.76
23747,Student,13484.93,2.28
23748,Auto,14131.19,3.0
23749,Student,21487.11,2.7
23750,Mortgage,6255.39,5.55
23751,Auto,44569.46,4.18
23752,Student,44932.88,2.34
23753,Auto,3181.4,3.71
23754,Auto,26370.52,4.08
23755,Mortgage,3182.47,4.4
23756,Student,47949.5,1.48
23757,Personal,27291.33,3.64
23758,Personal,31255.86,4.34
23759,Mortgage,10674.58,5.4
23760,Mortgage,16593.88,4.1
23761,Auto,35767.02,3.62
23762,Mortgage,22737.32,3.46
23763,Personal,1628.75,2.77
23764,Personal,21078.93,1.74
23765,Student,12309.89,1.25
23766,Personal,26976.17,4.53
23767,Personal,36327.4,4.52
23768,Personal,47579.54,4.11
23769,Personal,5903.72,1.6
23770,Mortgage,43100.62,5.91
23771,Personal,47014.91,4.88
23772,Mortgage,20998.96,3.57
23773,Auto,35771.23,3.32
23774,Student,9164.83,2.18
23775,Student,33445.46,1.85
23776,Student,19026.01,2.07
23777,Student,12197.78,4.38
23778,Auto,12218.58,3.79
23779,Student,35590.7,1.19
23780,Personal,27909.2,3.89
23781,Personal,30508.96,1.2
23782,Auto,2914.84,4.87
23783,Auto,13995.85,3.53
23784,Auto,33418.44,4.87
23785,Student,22367.62,1.65
23786,Personal,27357.0,3.38
23787,Personal,17412.09,2.73
23788,Student,23131.11,3.63
23789,Auto,20793.74,2.66
23790,Auto,30684.37,2.8
23791,Mortgage,31675.69,3.74
23792,Personal,13964.11,4.36
23793,Auto,34061.41,2.87
23794,Auto,43445.76,1.32
23795,Personal,29996.67,3.71
23796,Personal,26029.81,1.08
23797,Personal,48597.38,1.4
23798,Personal,20066.19,3.56
23799,Student,48999.6,1.25
23800,Auto,10893.88,2.26
23801,Auto,42027.02,3.4
23802,Auto,38995.32,3.66
23803,Student,32802.87,3.25
23804,Auto,29854.04,2.62
23805,Mortgage,9706.8,5.97
23806,Auto,22090.8,4.31
23807,Mortgage,45146.88,5.91
23808,Personal,8134.81,3.76
23809,Personal,16543.3,1.2
23810,Mortgage,1568.77,4.37
23811,Mortgage,18917.68,5.61
23812,Mortgage,44866.23,3.05
23813,Mortgage,3642.25,4.8
23814,Personal,39264.05,4.34
23815,Student,5458.28,4.72
23816,Personal,46553.06,4.49
23817,Mortgage,25030.78,4.7
23818,Mortgage,47081.7,5.32
23819,Mortgage,40894.91,5.93
23820,Personal,2524.07,4.82
23821,Personal,40915.4,2.82
23822,Personal,12501.88,4.76
23823,Auto,42647.75,2.31
23824,Auto,26955.29,4.92
23825,Student,34542.23,4.1
23826,Auto,21517.07,3.11
23827,Mortgage,7047.3,3.5
23828,Student,5617.53,2.16
23829,Personal,37912.0,1.86
23830,Personal,18286.39,2.13
23831,Student,18906.03,2.36
23832,Auto,23390.2,4.46
23833,Student,2088.41,4.89
23834,Auto,31726.24,2.69
23835,Student,23711.25,3.75
23836,Student,37357.97,2.13
23837,Auto,46403.23,4.38
23838,Mortgage,43190.2,4.94
23839,Student,47635.25,2.79
23840,Auto,40642.26,1.82
23841,Mortgage,3298.47,5.99
23842,Auto,18646.95,2.66
23843,Student,38142.63,3.74
23844,Auto,9271.26,1.54
23845,Personal,9555.86,1.38
23846,Auto,22776.09,1.22
23847,Mortgage,33853.36,4.85
23848,Mortgage,22529.87,3.31
23849,Student,16707.46,2.33
23850,Auto,31619.72,2.06
23851,Mortgage,11192.92,4.03
23852,Personal,12620.01,2.62
23853,Auto,34763.92,1.27
23854,Mortgage,6061.04,3.77
23855,Mortgage,23135.61,4.8
23856,Mortgage,21800.55,4.77
23857,Auto,8491.05,4.56
23858,Personal,49176.36,3.58
23859,Mortgage,20692.01,3.6
23860,Auto,10116.06,4.72
23861,Student,35247.83,2.06
23862,Mortgage,28943.26,5.66
23863,Mortgage,21407.74,3.58
23864,Personal,15677.26,4.44
23865,Student,2575.54,3.73
23866,Student,11291.54,2.49
23867,Mortgage,17929.59,4.68
23868,Mortgage,36170.59,3.45
23869,Student,48078.15,3.53
23870,Mortgage,2946.27,3.81
23871,Auto,31689.5,2.21
23872,Mortgage,11912.77,4.77
23873,Student,8177.64,3.39
23874,Student,1021.38,1.49
23875,Mortgage,15681.44,5.98
23876,Personal,43176.94,2.85
23877,Auto,28706.98,2.39
23878,Mortgage,29834.51,4.46
23879,Personal,34277.99,1.55
23880,Mortgage,6375.55,5.95
23881,Auto,35990.02,3.87
23882,Student,4113.55,4.12
23883,Student,49141.6,2.12
23884,Personal,35469.96,2.31
23885,Personal,39419.82,3.05
23886,Personal,2601.05,2.5
23887,Mortgage,10812.03,5.93
23888,Auto,24674.15,4.6
23889,Auto,37097.63,4.54
23890,Mortgage,9215.36,3.19
23891,Auto,13847.29,1.67
23892,Mortgage,20462.09,3.06
23893,Personal,24569.67,3.64
23894,Auto,39793.01,1.32
23895,Student,47890.1,3.85
23896,Personal,21957.14,3.03
23897,Student,6020.59,1.06
23898,Auto,36381.39,1.19
23899,Personal,22969.46,3.01
23900,Mortgage,40508.95,3.94
23901,Auto,11057.08,2.85
23902,Mortgage,40209.0,5.22
23903,Mortgage,21168.49,4.36
23904,Student,35790.26,2.53
23905,Student,28343.0,3.87
23906,Mortgage,14470.2,4.88
23907,Auto,24810.1,4.28
23908,Mortgage,40758.19,3.66
23909,Auto,17854.79,2.07
23910,Auto,9394.37,3.31
23911,Auto,41832.24,2.81
23912,Student,18342.86,1.44
23913,Personal,4462.71,3.39
23914,Student,38434.17,4.49
23915,Mortgage,40302.21,5.48
23916,Student,16929.45,2.02
23917,Auto,37613.61,1.02
23918,Mortgage,35519.38,3.8
23919,Student,39982.65,3.22
23920,Student,47719.08,3.75
23921,Personal,48060.18,4.77
23922,Personal,5483.35,4.78
23923,Personal,34132.71,2.13
23924,Auto,35273.62,2.94
23925,Student,26073.25,2.71
23926,Auto,36370.94,3.64
23927,Student,12085.08,2.4
23928,Auto,44561.2,1.09
23929,Student,45942.13,1.36
23930,Personal,11716.63,4.92
23931,Personal,33685.2,1.01
23932,Student,12453.4,4.56
23933,Personal,21405.39,3.42
23934,Mortgage,23845.64,5.23
23935,Personal,49757.37,1.42
23936,Auto,6444.73,3.95
23937,Student,34968.08,4.75
23938,Student,41464.07,1.53
23939,Auto,13027.85,4.8
23940,Mortgage,46850.43,5.97
23941,Mortgage,7759.53,5.35
23942,Mortgage,18948.29,5.84
23943,Student,6303.15,3.39
23944,Personal,44934.71,4.36
23945,Auto,4261.15,4.34
23946,Auto,20169.18,4.8
23947,Student,48252.71,2.85
23948,Personal,33327.46,1.01
23949,Student,27481.99,2.7
23950,Student,3806.21,3.28
23951,Personal,35247.09,4.73
23952,Auto,11874.44,2.36
23953,Personal,12479.5,4.54
23954,Auto,20317.7,2.05
23955,Auto,39988.52,4.31
23956,Student,42246.49,4.7
23957,Auto,38576.36,3.79
23958,Mortgage,3601.16,3.21
23959,Personal,2208.42,1.61
23960,Student,10235.08,3.56
23961,Student,5984.83,4.08
23962,Mortgage,3016.25,4.98
23963,Auto,47705.63,1.83
23964,Auto,40719.59,2.76
23965,Personal,41860.61,3.9
23966,Student,17657.86,4.98
23967,Auto,11757.67,5.0
23968,Personal,11243.73,1.01
23969,Auto,5949.86,2.55
23970,Auto,12516.7,3.9
23971,Personal,39885.48,3.6
23972,Personal,49992.99,4.97
23973,Auto,13870.96,3.27
23974,Personal,42896.58,3.04
23975,Personal,35153.13,1.23
23976,Personal,40310.58,1.8
23977,Personal,39008.02,1.77
23978,Student,5111.88,1.94
23979,Student,13243.53,1.53
23980,Personal,16672.5,4.07
23981,Mortgage,38655.07,5.08
23982,Student,18334.41,1.05
23983,Mortgage,6779.16,4.73
23984,Student,17122.39,3.38
23985,Mortgage,41437.24,5.64
23986,Mortgage,37542.83,5.66
23987,Personal,1257.48,2.37
23988,Student,11858.11,2.98
23989,Personal,38153.45,4.52
23990,Mortgage,20386.26,5.09
23991,Mortgage,1876.1,4.61
23992,Auto,1922.52,1.84
23993,Student,40011.98,1.67
23994,Mortgage,11399.74,4.53
23995,Mortgage,48244.09,4.34
23996,Personal,47669.9,1.48
23997,Mortgage,31784.56,5.33
23998,Personal,42827.36,3.8
23999,Student,34398.83,1.67
24000,Student,30998.28,3.52
24001,Student,26990.97,3.32
24002,Mortgage,11679.57,4.35
24003,Mortgage,17967.83,4.77
24004,Student,3555.67,3.89
24005,Personal,24646.89,2.13
24006,Personal,42012.32,4.21
24007,Auto,30081.26,2.06
24008,Mortgage,1747.2,5.3
24009,Mortgage,22087.95,5.5
24010,Mortgage,7818.08,4.39
24011,Personal,45127.23,4.16
24012,Student,47072.15,4.51
24013,Student,47963.91,1.79
24014,Personal,12364.83,4.15
24015,Mortgage,5902.7,4.18
24016,Auto,29924.11,4.59
24017,Mortgage,19833.35,3.6
24018,Mortgage,37761.86,4.47
24019,Student,15984.39,2.32
24020,Auto,17303.25,2.23
24021,Auto,4696.65,2.65
24022,Student,30048.01,3.29
24023,Mortgage,45944.92,5.89
24024,Personal,28271.44,1.19
24025,Personal,2169.91,2.8
24026,Mortgage,32372.61,5.36
24027,Mortgage,37703.82,4.81
24028,Mortgage,26768.91,3.92
24029,Mortgage,17602.32,4.45
24030,Student,23565.06,2.84
24031,Mortgage,27836.63,4.42
24032,Mortgage,9846.37,4.7
24033,Mortgage,32201.12,4.37
24034,Auto,18236.95,2.6
24035,Student,25785.14,1.34
24036,Auto,39635.54,2.15
24037,Personal,37715.74,4.93
24038,Student,45693.76,4.73
24039,Mortgage,33687.19,4.97
24040,Auto,31092.27,2.54
24041,Auto,4233.43,1.36
24042,Auto,24363.31,2.43
24043,Mortgage,29894.52,4.16
24044,Student,31426.09,1.93
24045,Student,27590.61,4.73
24046,Auto,33271.7,2.5
24047,Auto,5695.85,3.18
24048,Student,43617.53,1.78
24049,Auto,40873.54,2.76
24050,Mortgage,42895.63,4.38
24051,Personal,29309.3,2.88
24052,Student,48184.25,2.41
24053,Personal,11239.23,1.85
24054,Student,48171.98,4.81
24055,Personal,6126.15,2.69
24056,Auto,8651.05,2.01
24057,Mortgage,44917.39,5.71
24058,Auto,3088.19,4.34
24059,Auto,37959.7,2.9
24060,Personal,41374.53,3.0
24061,Personal,3636.64,2.37
24062,Auto,30980.28,2.64
24063,Auto,26867.12,2.98
24064,Personal,12595.96,1.81
24065,Student,26749.92,1.46
24066,Auto,29951.71,2.82
24067,Personal,23135.12,4.27
24068,Student,39546.87,2.41
24069,Personal,17039.17,2.21
24070,Personal,18630.02,2.38
24071,Personal,14348.75,1.95
24072,Mortgage,24957.34,3.21
24073,Mortgage,34885.8,4.89
24074,Auto,5028.41,4.01
24075,Mortgage,15659.42,3.19
24076,Auto,20910.27,2.26
24077,Student,19613.71,1.38
24078,Mortgage,44132.06,3.69
24079,Student,5998.99,4.0
24080,Mortgage,2144.04,3.76
24081,Mortgage,11510.35,5.76
24082,Mortgage,29433.11,3.12
24083,Auto,16624.77,2.84
24084,Student,11393.93,3.72
24085,Auto,43330.56,3.42
24086,Auto,44324.6,3.24
24087,Auto,39570.57,1.33
24088,Student,47158.68,4.92
24089,Personal,31734.78,4.11
24090,Personal,20612.78,4.2
24091,Personal,12604.32,4.86
24092,Mortgage,7543.63,4.29
24093,Personal,25755.49,3.0
24094,Personal,14603.05,3.55
24095,Auto,25715.56,4.79
24096,Mortgage,17502.62,3.87
24097,Personal,35016.46,2.16
24098,Student,14590.31,1.29
24099,Student,1157.05,3.38
24100,Student,42277.85,3.59
24101,Student,31802.44,3.44
24102,Auto,27198.99,1.81
24103,Auto,41026.56,1.71
24104,Personal,23923.3,2.69
24105,Student,6755.75,4.02
24106,Mortgage,17441.08,4.13
24107,Auto,35727.74,2.13
24108,Student,21866.32,3.32
24109,Student,25975.01,1.44
24110,Mortgage,38281.27,4.44
24111,Auto,43759.46,1.74
24112,Mortgage,45514.47,3.46
24113,Mortgage,27709.73,4.03
24114,Personal,3610.44,1.85
24115,Student,48780.09,2.93
24116,Personal,39635.1,3.21
24117,Personal,19328.39,1.78
24118,Auto,14491.63,3.19
24119,Mortgage,21400.71,4.61
24120,Auto,6698.8,4.0
24121,Student,24576.49,3.86
24122,Auto,49294.22,2.74
24123,Auto,37490.07,3.23
24124,Student,33267.87,2.31
24125,Student,34494.73,1.08
24126,Personal,23107.13,2.32
24127,Mortgage,29384.72,4.19
24128,Auto,2079.18,3.54
24129,Auto,7871.65,3.76
24130,Personal,39941.1,3.58
24131,Student,13000.7,4.92
24132,Mortgage,7162.3,5.98
24133,Personal,9484.17,4.67
24134,Student,26036.59,4.81
24135,Student,26022.13,3.32
24136,Student,27531.0,2.22
24137,Auto,23910.84,1.18
24138,Personal,41919.19,2.68
24139,Personal,45142.51,2.79
24140,Personal,26030.72,4.04
24141,Auto,9433.71,1.55
24142,Mortgage,21446.96,3.63
24143,Auto,15685.89,2.62
24144,Mortgage,49237.65,4.33
24145,Student,18512.0,3.62
24146,Student,32514.07,1.36
24147,Mortgage,38751.18,3.04
24148,Student,25015.11,4.94
24149,Mortgage,3412.62,3.45
24150,Personal,38299.44,3.25
24151,Personal,23869.94,1.01
24152,Personal,4270.35,3.53
24153,Personal,36347.08,2.71
24154,Personal,27516.12,2.89
24155,Auto,11190.31,3.99
24156,Student,14771.37,4.38
24157,Auto,38314.29,2.96
24158,Mortgage,27444.96,5.93
24159,Mortgage,16782.49,3.6
24160,Personal,35888.96,2.08
24161,Mortgage,45923.0,3.79
24162,Auto,8950.27,1.26
24163,Personal,19990.73,3.3
24164,Personal,7670.2,2.75
24165,Mortgage,40017.36,3.5
24166,Student,15255.99,3.96
24167,Mortgage,38963.64,6.0
24168,Personal,20333.57,3.21
24169,Personal,31432.93,1.82
24170,Student,32061.97,3.16
24171,Personal,32279.96,3.66
24172,Auto,15103.13,4.17
24173,Student,2811.04,4.96
24174,Auto,7865.06,2.34
24175,Auto,41981.78,3.72
24176,Mortgage,38151.1,5.55
24177,Mortgage,23810.54,4.0
24178,Personal,3137.03,2.11
24179,Student,14760.42,1.79
24180,Personal,47047.8,3.87
24181,Auto,42300.52,2.07
24182,Auto,47496.33,2.78
24183,Mortgage,14823.58,3.63
24184,Mortgage,29786.87,4.18
24185,Student,49779.51,3.8
24186,Auto,21056.0,2.49
24187,Student,19079.54,2.19
24188,Mortgage,12183.12,4.45
24189,Student,3425.66,3.32
24190,Personal,31879.91,4.99
24191,Auto,11054.02,2.05
24192,Student,42044.29,3.7
24193,Personal,28878.92,3.97
24194,Auto,22630.11,2.97
24195,Auto,31386.04,3.97
24196,Student,45451.14,1.1
24197,Auto,28870.85,3.77
24198,Mortgage,47927.29,3.42
24199,Personal,30059.34,1.93
24200,Auto,40175.18,4.34
24201,Personal,4794.98,2.42
24202,Personal,24389.5,4.97
24203,Personal,49249.77,1.55
24204,Mortgage,7028.41,5.99
24205,Mortgage,10963.74,3.7
24206,Student,21338.12,2.16
24207,Auto,24452.88,1.7
24208,Personal,6668.27,3.87
24209,Personal,48726.64,4.79
24210,Student,18507.97,3.54
24211,Personal,44822.75,2.25
24212,Student,41296.56,1.71
24213,Student,19823.94,3.92
24214,Student,20854.72,2.09
24215,Auto,28113.9,2.5
24216,Personal,8360.98,1.14
24217,Auto,14289.42,1.22
24218,Mortgage,4465.21,4.21
24219,Student,35619.44,4.79
24220,Auto,25741.14,1.93
24221,Personal,8302.67,1.19
24222,Mortgage,30800.43,4.18
24223,Mortgage,10600.72,3.01
24224,Auto,46505.17,2.63
24225,Student,27112.97,3.54
24226,Auto,23319.34,4.16
24227,Personal,42761.66,1.93
24228,Personal,4651.95,2.62
24229,Mortgage,20244.57,3.7
24230,Mortgage,17019.13,4.1
24231,Student,4654.6,1.27
24232,Mortgage,15694.92,3.66
24233,Mortgage,41860.44,4.78
24234,Student,33519.37,1.34
24235,Auto,42706.95,4.13
24236,Personal,1209.05,3.19
24237,Mortgage,37315.94,4.02
24238,Student,30186.6,3.36
24239,Auto,9855.34,1.9
24240,Student,11696.91,1.54
24241,Mortgage,3810.43,3.8
24242,Auto,26791.46,2.54
24243,Mortgage,4208.2,4.92
24244,Mortgage,43337.77,3.92
24245,Auto,20411.42,4.71
24246,Student,9083.43,3.67
24247,Mortgage,31242.72,4.19
24248,Student,34585.3,4.05
24249,Personal,6980.73,3.37
24250,Student,16350.76,1.97
24251,Personal,4204.79,1.09
24252,Student,14458.14,2.92
24253,Auto,29939.48,3.63
24254,Student,14944.78,4.3
24255,Mortgage,2750.96,3.18
24256,Auto,19375.06,2.6
24257,Mortgage,7968.03,3.83
24258,Mortgage,44867.13,4.01
24259,Student,44615.69,2.47
24260,Personal,40974.56,4.44
24261,Auto,27278.9,3.53
24262,Auto,25165.48,2.68
24263,Personal,2693.05,4.73
24264,Student,30107.33,2.54
24265,Personal,43699.73,2.61
24266,Personal,38646.81,1.98
24267,Mortgage,32586.36,5.87
24268,Personal,39057.19,1.97
24269,Student,26383.27,4.35
24270,Personal,41754.41,4.61
24271,Personal,6798.38,2.04
24272,Student,15709.47,4.5
24273,Personal,29965.88,1.61
24274,Personal,3376.27,1.46
24275,Auto,22286.87,1.21
24276,Mortgage,9890.46,5.16
24277,Personal,17826.84,3.39
24278,Personal,42423.25,1.12
24279,Personal,14687.76,3.71
24280,Student,48447.18,2.4
24281,Mortgage,23564.08,4.59
24282,Mortgage,37662.7,4.1
24283,Student,30490.26,1.74
24284,Auto,39036.22,1.15
24285,Mortgage,43778.2,5.39
24286,Personal,21222.36,4.43
24287,Personal,9814.98,3.62
24288,Mortgage,42354.34,5.19
24289,Student,25950.38,3.92
24290,Student,43707.39,1.73
24291,Student,25374.69,2.07
24292,Auto,19821.81,3.22
24293,Auto,29916.79,1.91
24294,Personal,43429.11,3.06
24295,Student,15550.34,1.14
24296,Personal,23631.71,4.09
24297,Personal,49303.87,2.91
24298,Auto,48672.3,2.28
24299,Auto,7160.69,3.48
24300,Student,17939.51,1.72
24301,Personal,9062.8,3.44
24302,Personal,3677.97,3.07
24303,Student,15826.77,4.78
24304,Mortgage,5965.45,3.6
24305,Auto,44339.24,4.48
24306,Mortgage,1880.68,5.79
24307,Student,22839.67,4.45
24308,Personal,11928.58,1.17
24309,Personal,27545.0,1.9
24310,Personal,24462.5,2.18
24311,Auto,3724.19,4.09
24312,Student,2659.19,4.52
24313,Student,22110.9,3.55
24314,Mortgage,43170.94,3.38
24315,Mortgage,34651.3,5.13
24316,Mortgage,20034.22,3.81
24317,Student,5976.37,2.97
24318,Auto,4291.75,2.32
24319,Student,36554.58,1.1
24320,Auto,31906.96,3.22
24321,Mortgage,40249.97,5.49
24322,Auto,16863.37,4.17
24323,Personal,14169.91,3.96
24324,Personal,46012.45,1.4
24325,Auto,32311.47,2.71
24326,Mortgage,8751.68,4.73
24327,Student,3787.65,1.9
24328,Student,1597.94,1.42
24329,Auto,34199.03,3.37
24330,Auto,3619.23,3.9
24331,Mortgage,28344.18,3.45
24332,Auto,11798.77,4.31
24333,Auto,22556.26,2.19
24334,Mortgage,29813.47,4.62
24335,Student,48475.17,2.4
24336,Mortgage,1999.73,4.39
24337,Auto,49198.51,2.92
24338,Personal,9633.57,3.32
24339,Personal,21068.82,2.62
24340,Personal,17193.71,2.93
24341,Student,44254.97,2.51
24342,Personal,48509.73,5.0
24343,Mortgage,32191.81,3.49
24344,Student,39397.91,4.67
24345,Mortgage,19732.33,4.34
24346,Mortgage,33379.7,3.29
24347,Mortgage,29091.9,3.19
24348,Student,5099.05,3.04
24349,Student,15563.28,2.68
24350,Auto,1747.69,1.19
24351,Mortgage,30180.9,5.8
24352,Auto,23449.72,1.76
24353,Mortgage,38633.69,4.35
24354,Mortgage,46432.69,3.71
24355,Student,25530.59,2.09
24356,Student,11610.42,3.27
24357,Personal,30398.93,3.09
24358,Personal,47822.17,1.85
24359,Personal,38960.74,3.21
24360,Mortgage,23670.85,5.89
24361,Student,8895.7,2.93
24362,Mortgage,29418.35,4.48
24363,Personal,18662.43,1.59
24364,Personal,49446.25,3.58
24365,Mortgage,23189.73,5.14
24366,Mortgage,25195.22,3.56
24367,Student,23677.38,1.19
24368,Personal,4713.22,2.76
24369,Auto,12526.92,3.25
24370,Auto,31170.66,1.65
24371,Personal,19000.65,3.62
24372,Mortgage,9662.97,5.87
24373,Student,37553.55,1.33
24374,Student,31247.12,1.13
24375,Auto,18976.46,4.83
24376,Auto,34590.28,1.17
24377,Auto,28515.92,1.56
24378,Mortgage,30474.73,4.91
24379,Mortgage,26625.32,4.85
24380,Personal,39834.07,1.66
24381,Student,8783.67,3.27
24382,Personal,8580.66,3.44
24383,Auto,44832.77,3.93
24384,Personal,41646.4,1.84
24385,Mortgage,13402.82,5.48
24386,Personal,42338.7,2.68
24387,Mortgage,31550.89,4.35
24388,Auto,28346.35,4.13
24389,Personal,23157.98,4.31
24390,Student,20389.59,2.1
24391,Personal,16986.87,1.46
24392,Mortgage,10023.17,3.37
24393,Personal,24377.55,1.87
24394,Mortgage,19667.06,4.33
24395,Student,5478.78,4.42
24396,Mortgage,43508.32,3.04
24397,Auto,9933.66,2.72
24398,Student,21612.0,1.38
24399,Auto,43387.67,1.06
24400,Student,32965.89,4.98
24401,Student,1834.81,4.3
24402,Personal,30060.08,2.57
24403,Personal,29880.59,3.08
24404,Auto,10092.46,4.62
24405,Personal,9997.15,1.82
24406,Mortgage,34332.06,5.59
24407,Student,36156.23,2.46
24408,Mortgage,43156.46,4.22
24409,Student,18993.93,2.25
24410,Student,3247.76,1.57
24411,Student,40894.0,1.71
24412,Student,27754.83,1.54
24413,Auto,34105.34,1.42
24414,Student,16377.11,1.71
24415,Mortgage,23689.93,5.64
24416,Auto,42147.59,2.79
24417,Mortgage,2924.95,4.21
24418,Mortgage,47306.67,3.91
24419,Mortgage,29682.4,4.0
24420,Mortgage,30333.75,4.24
24421,Mortgage,40948.61,5.58
24422,Mortgage,4700.96,5.64
24423,Auto,17262.56,4.34
24424,Auto,36763.74,2.23
24425,Auto,1006.78,1.07
24426,Student,6730.36,2.73
24427,Personal,28439.28,3.52
24428,Personal,28885.24,1.43
24429,Auto,45655.96,2.67
24430,Auto,16863.81,3.74
24431,Auto,30112.17,3.21
24432,Mortgage,30507.64,4.53
24433,Personal,9400.0,3.84
24434,Personal,26962.24,2.31
24435,Student,24394.69,1.18
24436,Student,27344.88,1.02
24437,Student,40731.11,4.39
24438,Auto,26701.09,2.71
24439,Personal,24564.39,1.8
24440,Auto,34688.6,1.01
24441,Student,25763.81,1.09
24442,Mortgage,13256.35,4.58
24443,Student,28261.87,4.65
24444,Mortgage,36870.44,4.93
24445,Auto,35098.02,3.16
24446,Personal,44104.16,4.22
24447,Mortgage,41710.21,4.56
24448,Personal,37188.64,2.82
24449,Auto,32244.77,1.96
24450,Auto,5971.99,2.62
24451,Mortgage,18710.18,3.89
24452,Auto,32356.05,3.51
24453,Auto,22197.49,2.08
24454,Student,3209.87,4.46
24455,Student,12976.56,1.53
24456,Auto,36201.76,3.57
24457,Mortgage,39686.87,5.44
24458,Personal,42677.54,4.08
24459,Personal,41443.18,2.71
24460,Personal,16357.86,2.17
24461,Personal,4706.65,1.53
24462,Auto,38546.89,1.7
24463,Mortgage,26787.0,5.38
24464,Personal,39687.27,2.44
24465,Mortgage,9869.3,4.62
24466,Mortgage,6896.87,3.17
24467,Personal,24508.63,1.02
24468,Personal,44912.76,1.74
24469,Student,6048.28,4.35
24470,Student,42145.42,3.16
24471,Student,16263.03,3.04
24472,Mortgage,24055.58,3.17
24473,Student,36689.94,2.51
24474,Mortgage,29248.59,5.11
24475,Personal,48914.13,3.0
24476,Student,8184.79,3.14
24477,Personal,6201.98,3.31
